Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
4171,9,457,10,2,3,2,45,78,0,300,3,5
4172,11,261,11,2,3,1,35,21,420,540,2,5
4173,5,305,5,2,3,3,33,33,420,540,3,5
4174,12,495,14,2,3,3,91,3,300,600,3,5
4175,8,265,8,2,3,2,57,74,300,420,2,5
4176,6,400,6,2,3,2,41,33,420,540,4,5
4177,7,323,8,2,3,2,76,26,60,180,3,5
4178,5,498,7,1,3,1,89,87,60,180,4,5
4179,7,270,8,1,3,3,87,23,180,300,2,5
4180,8,103,8,1,3,1,7,74,180,300,2,5
4181,12,478,14,1,3,1,66,41,0,300,3,5
4182,2,446,3,2,3,1,93,51,180,300,3,5
4183,10,362,12,2,3,2,97,59,300,600,4,5
4184,2,232,2,2,3,3,29,77,300,420,4,5
4185,13,420,14,2,3,1,53,23,300,600,4,5
4186,1,359,1,2,3,2,90,30,420,540,4,5
4187,6,10,6,2,3,2,88,84,180,300,2,5
4188,5,543,6,2,3,3,28,38,0,300,4,5
4189,9,545,11,2,3,2,48,47,300,420,3,5
4190,5,537,6,1,3,3,1,58,0,300,4,5
4191,4,323,5,2,3,3,62,20,180,300,1,5
4192,7,532,8,2,3,3,88,37,0,300,3,5
4193,1,412,1,2,3,1,88,9,420,540,2,5
4194,2,186,2,2,3,3,97,1,300,600,4,5
4195,9,64,9,2,3,2,0,2,180,300,3,5
4196,3,34,4,1,3,2,18,65,60,180,3,5
4197,5,99,5,2,3,1,38,18,300,420,4,5
4198,5,259,5,2,3,2,17,86,300,420,1,5
4199,10,478,12,2,3,3,26,29,180,300,1,5
4200,8,388,8,2,3,3,34,82,420,540,3,5
4201,7,242,8,2,3,3,25,88,420,540,2,5
4202,13,80,13,2,3,3,67,52,300,420,1,5
4203,5,101,6,1,3,2,7,43,60,180,3,5
4204,4,65,5,2,3,3,100,100,0,300,2,5
4205,6,497,7,2,3,2,94,92,180,300,2,5
4206,3,387,3,2,3,1,60,14,420,540,1,5
4207,11,121,11,2,3,2,61,21,420,540,1,5
4208,14,350,15,2,3,3,53,30,420,540,1,5
4209,8,211,8,2,3,3,72,0,300,420,2,5
4210,3,440,5,2,3,2,94,79,180,300,1,5
4211,9,140,9,1,3,2,27,28,180,300,4,5
4212,12,72,12,2,3,3,44,8,420,540,3,5
4213,9,104,10,2,3,3,25,86,0,300,2,5
4214,13,68,14,1,3,2,38,33,60,180,2,5
4215,4,160,4,1,3,1,35,58,180,300,4,5
4216,10,531,11,2,3,1,76,60,0,300,3,5
4217,4,395,4,2,3,2,6,38,420,540,3,5
4218,6,530,8,1,3,2,43,72,60,180,2,5
4219,1,133,1,1,3,3,20,4,180,300,4,5
4220,2,58,3,2,3,3,87,99,300,420,3,5
4221,11,179,12,2,3,2,96,59,420,540,4,5
4222,7,47,8,2,3,3,3,7,0,300,4,5
4223,9,315,9,2,3,1,90,27,420,540,4,5
4224,3,335,3,2,3,2,28,63,420,540,2,5
4225,2,385,2,2,3,1,91,94,420,540,4,5
4226,3,451,4,2,3,2,56,51,300,600,1,5
4227,1,355,1,2,3,3,73,37,420,540,4,5
4228,2,565,3,2,3,2,85,87,180,300,4,5
4229,1,349,2,1,3,1,71,22,60,180,1,5
4230,10,556,11,1,3,3,59,95,0,300,2,5
4231,6,226,7,2,3,3,69,78,420,540,2,5
4232,12,338,12,2,3,3,31,14,420,540,1,5
4233,2,444,4,2,3,2,11,48,300,600,1,5
4234,3,427,4,2,3,3,93,99,420,540,3,5
4235,13,227,13,2,3,3,74,3,300,420,4,5
4236,8,294,9,1,3,1,22,65,0,300,4,5
4237,4,525,5,1,3,3,69,85,180,300,1,5
4238,11,455,13,2,3,1,41,41,420,540,3,5
4239,14,419,14,2,3,3,74,46,420,540,3,5
4240,11,479,13,2,3,2,18,56,60,180,1,5
4241,10,568,11,1,3,1,30,48,0,300,4,5
4242,9,68,9,2,3,1,9,95,180,300,1,5
4243,9,409,10,1,3,1,26,75,180,300,4,5
4244,10,544,11,1,3,3,36,15,180,300,2,5
4245,4,560,5,2,3,3,28,9,0,300,2,5
4246,12,133,12,2,3,2,6,26,180,300,1,5
4247,5,359,5,2,3,3,75,12,420,540,4,5
4248,9,161,9,1,3,3,28,4,180,300,4,5
4249,14,351,14,2,3,1,14,45,420,540,1,5
4250,1,203,3,2,3,1,6,93,0,300,1,5
4251,9,305,9,2,3,1,59,12,420,540,1,5
4252,3,165,3,1,3,3,0,3,180,300,4,5
4253,10,298,11,2,3,2,36,3,0,300,1,5
4254,13,349,13,2,3,2,59,78,420,540,1,5
4255,10,34,10,2,3,3,71,87,180,300,4,5
4256,12,402,12,2,3,2,31,25,420,540,4,5
4257,3,421,5,1,3,3,85,95,180,300,1,5
4258,4,405,5,2,3,1,99,49,300,420,4,5
4259,8,196,9,1,3,2,58,78,0,300,4,5
4260,11,328,11,2,3,3,3,2,420,540,1,5
4261,14,262,15,2,3,2,38,99,300,420,2,5
4262,11,209,11,2,3,2,99,14,300,600,3,5
4263,9,496,10,2,3,2,55,99,300,420,2,5
4264,6,233,7,2,3,3,2,92,420,540,2,5
4265,12,5,12,2,3,3,23,17,0,300,1,5
4266,13,17,13,2,3,2,13,93,180,300,4,5
4267,1,585,3,2,3,2,9,59,180,300,3,5
4268,6,192,6,2,3,1,76,6,300,420,1,5
4269,5,34,6,2,3,1,20,51,0,300,3,5
4270,6,595,7,2,3,1,74,13,0,300,3,5
4271,10,46,10,2,3,3,75,46,420,540,3,5
4272,1,565,2,2,3,2,18,45,300,600,3,5
4273,8,230,8,2,3,3,21,23,420,540,4,5
4274,11,157,11,2,3,3,7,27,420,540,3,5
4275,14,366,14,2,3,2,84,87,420,540,1,5
4276,1,513,2,2,3,1,44,70,180,300,2,5
4277,13,200,14,1,3,1,38,0,180,300,2,5
4278,9,592,11,2,3,1,88,16,300,420,3,5
4279,5,155,6,1,3,1,91,84,60,180,3,5
4280,5,278,5,2,3,1,31,27,300,600,3,5
4281,1,367,1,2,3,2,18,38,420,540,3,5
4282,14,98,15,2,3,2,59,41,180,300,1,5
4283,12,42,13,1,3,3,38,33,60,180,1,5
4284,11,115,11,2,3,2,28,87,300,600,1,5
4285,6,338,7,1,3,3,2,50,60,180,3,5
4286,11,282,11,2,3,2,74,68,420,540,4,5
4287,2,274,3,1,3,1,10,25,180,300,2,5
4288,9,142,9,1,3,2,78,3,180,300,1,5
4289,8,116,8,2,3,3,56,56,420,540,3,5
4290,11,301,12,2,3,2,51,78,300,600,4,5
4291,6,97,7,1,3,3,67,96,0,300,2,5
4292,9,493,11,2,3,1,79,45,180,300,2,5
4293,5,469,7,1,3,3,60,63,180,300,1,5
4294,9,387,10,2,3,2,5,43,0,300,3,5
4295,5,585,6,2,3,2,32,59,0,300,3,5
4296,10,301,10,2,3,2,76,11,420,540,2,5
4297,3,573,4,2,3,3,53,89,0,300,4,5
4298,10,301,10,2,3,2,7,12,420,540,3,5
4299,8,38,8,2,3,2,11,56,0,300,4,5
4300,9,287,10,2,3,2,36,49,0,300,1,5
4301,2,172,2,2,3,2,5,96,180,300,3,5
4302,5,107,6,2,3,3,32,53,300,600,4,5
4303,2,50,3,2,3,2,86,65,420,540,3,5
4304,5,303,5,2,3,2,33,78,420,540,1,5
4305,6,197,6,2,3,3,42,13,300,420,1,5
4306,13,339,14,1,3,1,78,58,0,300,2,5
4307,10,590,11,2,3,3,42,82,60,180,4,5
4308,4,141,4,2,3,1,33,80,300,420,1,5
4309,4,366,5,2,3,1,59,76,300,600,3,5
4310,14,431,15,1,3,2,97,25,60,180,1,5
4311,4,196,4,2,3,3,14,73,420,540,2,5
4312,8,415,8,2,3,1,85,55,420,540,1,5
4313,9,80,9,2,3,1,67,50,180,300,2,5
4314,2,586,4,2,3,1,13,6,0,300,3,5
4315,11,225,12,1,3,2,7,98,0,300,2,5
4316,6,589,7,1,3,2,27,77,60,180,2,5
4317,14,17,15,2,3,2,33,93,180,300,4,5
4318,7,430,8,2,3,3,47,1,60,180,3,5
4319,2,362,2,2,3,1,83,91,420,540,4,5
4320,4,442,5,1,3,3,0,80,180,300,2,5
4321,14,359,15,1,3,1,100,21,0,300,4,5
4322,14,119,15,2,3,1,84,22,60,180,3,5
4323,1,189,1,2,3,3,55,98,420,540,3,5
4324,6,228,6,2,3,3,59,89,300,600,4,5
4325,11,198,12,1,3,1,57,12,180,300,4,5
4326,1,365,1,2,3,1,36,17,420,540,3,5
4327,3,131,4,1,3,3,57,87,180,300,1,5
4328,8,244,8,2,3,3,91,81,420,540,2,5
4329,9,386,9,2,3,2,36,77,420,540,1,5
4330,6,282,7,1,3,2,27,42,60,180,1,5
4331,7,544,8,2,3,1,1,84,420,540,1,5
4332,12,158,12,2,3,3,8,100,300,420,2,5
4333,10,182,11,1,3,3,90,38,180,300,1,5
4334,14,44,15,2,3,3,53,61,60,180,2,5
4335,5,179,5,1,3,2,81,17,180,300,4,5
4336,5,565,7,1,3,3,31,39,180,300,4,5
4337,2,485,3,2,3,2,95,45,60,180,4,5
4338,4,219,5,1,3,2,62,9,0,300,2,5
4339,7,373,7,2,3,2,6,73,420,540,3,5
4340,1,32,2,1,3,1,98,12,180,300,4,5
4341,10,157,10,1,3,1,75,16,180,300,1,5
4342,1,265,1,2,3,1,42,100,300,600,1,5
4343,8,489,9,2,3,3,88,51,0,300,3,5
4344,12,295,12,2,3,3,99,14,300,600,3,5
4345,12,580,13,2,3,2,57,81,60,180,3,5
4346,6,537,7,2,3,1,78,80,300,600,4,5
4347,8,12,10,1,3,3,61,83,60,180,3,5
4348,7,116,7,1,3,1,23,96,180,300,4,5
4349,1,476,2,2,3,2,69,65,180,300,4,5
4350,9,254,9,2,3,3,72,26,420,540,4,5
4351,8,132,8,1,3,3,76,79,180,300,2,5
4352,12,453,14,1,3,3,90,90,60,180,3,5
4353,9,555,10,2,3,3,73,28,60,180,3,5
4354,13,261,13,2,3,1,90,18,300,600,4,5
4355,10,545,11,2,3,2,82,26,60,180,4,5
4356,3,325,3,2,3,1,65,72,420,540,4,5
4357,6,152,6,1,3,3,34,0,180,300,4,5
4358,14,264,14,2,3,3,84,79,300,600,4,5
4359,14,569,16,2,3,3,86,100,180,300,2,5
4360,13,422,14,2,3,1,44,44,0,300,2,5
4361,8,93,8,1,3,3,8,99,180,300,2,5
4362,7,130,8,1,3,2,79,3,180,300,4,5
4363,5,346,6,2,3,3,14,71,420,540,2,5
4364,6,300,6,2,3,1,4,25,420,540,3,5
4365,7,516,8,2,3,2,6,75,420,540,2,5
4366,4,364,5,1,3,2,17,3,180,300,4,5
4367,10,349,11,2,3,3,46,52,60,180,3,5
4368,8,252,9,2,3,3,64,51,60,180,1,5
4369,11,21,11,2,3,1,29,12,420,540,2,5
4370,10,473,12,2,3,2,3,81,300,420,2,5
4371,9,295,9,2,3,2,71,96,300,600,3,5
4372,11,294,13,2,3,2,14,62,60,180,4,5
4373,6,493,8,1,3,2,42,54,60,180,4,5
4374,14,403,14,2,3,1,32,100,420,540,2,5
4375,4,189,5,1,3,3,2,55,0,300,1,5
4376,14,389,14,2,3,3,89,78,420,540,3,5
4377,8,58,8,2,3,1,49,39,60,180,1,5
4378,2,547,3,2,3,2,99,26,60,180,4,5
4379,5,541,6,2,3,1,35,65,180,300,1,5
4380,8,163,9,2,3,2,49,70,300,420,4,5
4381,14,353,14,2,3,2,64,53,420,540,1,5
4382,8,440,10,2,3,1,17,73,0,300,2,5
4383,9,323,10,2,3,2,63,75,60,180,3,5
4384,12,307,13,2,3,2,91,2,180,300,4,5
4385,2,543,3,1,3,2,28,63,0,300,4,5
4386,14,55,14,1,3,2,52,35,60,180,2,5
4387,11,578,13,2,3,1,42,53,180,300,4,5
4388,5,79,5,1,3,3,76,6,180,300,1,5
4389,5,562,7,2,3,2,76,59,420,540,2,5
4390,13,178,14,2,3,1,89,44,300,420,3,5
4391,13,541,15,1,3,3,54,64,60,180,1,5
4392,1,78,1,1,3,3,65,56,180,300,1,5
4393,5,513,7,1,3,3,41,100,60,180,2,5
4394,5,240,5,2,3,1,17,92,300,420,4,5
4395,11,356,11,2,3,1,67,67,420,540,1,5
4396,10,483,12,2,3,1,0,91,420,540,1,5
4397,5,11,6,2,3,2,5,90,420,540,1,5
4398,9,353,9,2,3,3,96,65,420,540,3,5
4399,7,47,8,2,3,2,27,87,420,540,4,5
4400,9,314,10,2,3,1,53,54,60,180,2,5
4401,12,464,13,2,3,2,50,70,0,300,2,5
4402,12,450,14,2,3,2,99,97,60,180,3,5
4403,14,417,15,1,3,1,94,11,60,180,1,5
4404,13,65,13,2,3,3,92,20,180,300,4,5
4405,3,107,4,1,3,2,77,46,0,300,2,5
4406,13,377,13,2,3,3,4,38,420,540,2,5
4407,6,331,6,2,3,2,15,3,420,540,2,5
4408,3,481,4,2,3,3,88,79,300,420,4,5
4409,4,291,5,1,3,1,92,62,180,300,2,5
4410,6,331,7,2,3,1,53,95,0,300,2,5
4411,14,233,14,2,3,3,25,81,300,420,1,5
4412,1,275,2,1,3,3,68,7,60,180,1,5
4413,6,131,6,1,3,1,42,33,180,300,1,5
4414,14,435,15,2,3,3,12,4,60,180,2,5
4415,2,165,3,2,3,3,50,49,300,600,2,5
4416,13,17,13,2,3,3,27,31,60,180,4,5
4417,1,163,3,1,3,1,28,82,0,300,1,5
4418,2,353,2,2,3,1,76,85,420,540,1,5
4419,7,74,8,2,3,1,27,2,180,300,2,5
4420,7,113,7,2,3,2,78,5,300,420,3,5
4421,1,328,2,1,3,1,51,44,180,300,2,5
4422,9,531,10,2,3,2,15,66,180,300,4,5
4423,10,296,10,2,3,1,60,40,420,540,3,5
4424,6,417,6,2,3,2,52,15,420,540,4,5
4425,3,270,3,2,3,2,84,59,300,420,4,5
4426,2,168,2,1,3,3,59,82,180,300,3,5
4427,12,47,12,1,3,1,78,73,60,180,1,5
4428,2,596,4,1,3,3,18,93,0,300,3,5
4429,4,141,4,2,3,1,24,76,420,540,2,5
4430,4,567,5,2,3,2,21,62,60,180,2,5
4431,9,563,10,2,3,3,92,78,180,300,1,5
4432,3,321,3,2,3,3,29,80,420,540,1,5
4433,4,233,4,2,3,1,13,78,420,540,1,5
4434,10,3,11,1,3,3,81,93,60,180,2,5
4435,4,198,4,2,3,3,0,64,300,420,3,5
4436,3,135,4,2,3,1,4,33,300,600,4,5
4437,5,232,5,2,3,2,64,93,300,600,1,5
4438,6,320,6,2,3,3,95,18,420,540,3,5
4439,2,86,2,2,3,2,56,38,180,300,1,5
4440,11,110,11,1,3,2,39,58,180,300,1,5
4441,3,91,4,2,3,2,76,24,180,300,1,5
4442,7,391,7,2,3,2,92,27,420,540,1,5
4443,7,253,7,2,3,1,98,86,300,420,4,5
4444,6,103,7,2,3,3,89,2,300,600,4,5
4445,10,595,11,2,3,1,42,57,300,420,4,5
4446,4,275,4,2,3,2,69,66,300,600,1,5
4447,13,574,14,2,3,3,50,26,0,300,4,5
4448,6,203,6,2,3,3,53,17,420,540,1,5
4449,13,242,14,2,3,2,65,74,180,300,2,5
4450,12,88,13,2,3,1,96,60,300,420,2,5
4451,1,55,1,2,3,1,33,6,180,300,4,5
4452,9,2,9,2,3,2,4,76,300,420,1,5
4453,6,340,6,2,3,1,47,81,420,540,3,5
4454,2,590,3,2,3,2,69,60,60,180,2,5
4455,14,477,16,2,3,3,57,16,60,180,4,5
4456,11,284,12,2,3,2,2,15,60,180,4,5
4457,6,43,6,2,3,2,3,41,60,180,3,5
4458,14,105,14,1,3,2,92,88,180,300,2,5
4459,5,299,5,2,3,1,7,24,300,420,2,5
4460,5,505,6,2,3,2,32,27,300,600,4,5
4461,10,447,12,2,3,2,33,26,60,180,3,5
4462,9,474,10,1,3,1,47,96,0,300,3,5
4463,4,382,5,1,3,1,47,36,60,180,1,5
4464,5,565,6,2,3,1,91,83,60,180,1,5
4465,11,237,11,2,3,1,25,22,420,540,1,5
4466,12,90,12,1,3,3,40,78,180,300,4,5
4467,13,589,14,2,3,3,84,33,300,420,1,5
4468,9,408,9,2,3,3,52,32,420,540,3,5
4469,5,138,6,2,3,1,40,98,180,300,3,5
4470,1,451,3,2,3,1,50,78,60,180,1,5
4471,1,425,3,2,3,1,55,8,60,180,1,5
4472,3,178,4,2,3,1,49,25,0,300,4,5
4473,7,222,8,1,3,3,88,46,60,180,4,5
4474,3,167,3,2,3,1,98,10,180,300,3,5
4475,5,12,5,1,3,3,15,28,60,180,2,5
4476,3,103,3,2,3,1,83,39,300,600,3,5
4477,13,150,13,2,3,1,44,21,180,300,4,5
4478,6,225,6,2,3,3,72,61,300,420,4,5
4479,4,283,4,2,3,3,75,48,420,540,2,5
4480,7,2,7,1,3,2,30,57,60,180,4,5
4481,12,118,12,2,3,3,38,46,180,300,4,5
4482,12,319,12,2,3,3,29,88,420,540,1,5
4483,2,507,3,1,3,1,12,46,60,180,1,5
4484,4,315,4,2,3,3,11,81,420,540,3,5
4485,14,384,14,2,3,3,73,51,420,540,1,5
4486,4,98,5,1,3,2,91,5,180,300,2,5
4487,7,336,7,2,3,1,89,98,420,540,3,5
4488,12,406,12,2,3,3,39,32,420,540,1,5
4489,1,343,1,2,3,1,0,39,420,540,2,5
4490,2,435,4,1,3,2,53,10,180,300,4,5
4491,2,214,2,2,3,2,86,2,300,600,3,5
4492,6,184,6,2,3,1,74,92,420,540,1,5
4493,12,253,12,2,3,2,71,28,300,600,2,5
4494,11,359,11,2,3,3,39,70,420,540,2,5
4495,3,525,4,1,3,3,17,69,180,300,1,5
4496,8,424,10,2,3,2,49,0,60,180,4,5
4497,5,552,6,2,3,1,57,6,0,300,1,5
4498,9,237,9,2,3,3,24,51,420,540,3,5
4499,8,598,9,2,3,3,14,3,300,420,3,5
4500,8,304,10,2,3,3,39,56,60,180,2,5
4501,10,467,11,1,3,2,85,2,180,300,4,5
4502,1,439,2,2,3,1,42,77,0,300,2,5
4503,9,540,11,2,3,3,69,0,60,180,4,5
4504,14,588,16,2,3,3,50,93,420,540,4,5
4505,10,464,11,2,3,1,67,61,300,420,1,5
4506,3,567,4,1,3,2,11,85,180,300,3,5
4507,6,245,6,2,3,1,95,45,300,600,2,5
4508,4,37,4,2,3,1,8,33,300,600,1,5
4509,12,270,12,2,3,3,9,67,300,600,1,5
4510,4,499,6,2,3,2,34,83,300,420,1,5
4511,2,431,3,2,3,1,89,86,180,300,1,5
4512,7,412,7,2,3,3,96,64,420,540,3,5
4513,10,453,11,1,3,1,41,95,180,300,3,5
4514,1,542,3,2,3,2,71,23,60,180,3,5
4515,6,170,8,2,3,1,48,88,420,540,4,5
4516,3,437,5,1,3,3,10,100,180,300,2,5
4517,11,86,11,1,3,2,28,13,180,300,1,5
4518,2,206,3,1,3,2,17,99,180,300,2,5
4519,13,0,13,2,3,2,69,57,300,420,3,5
4520,11,456,13,2,3,1,54,96,60,180,2,5
4521,11,276,11,2,3,2,11,100,300,420,2,5
4522,9,145,10,2,3,3,33,22,0,300,2,5
4523,14,577,15,2,3,1,88,72,0,300,2,5
4524,14,361,14,2,3,3,8,28,420,540,2,5
4525,3,36,3,1,3,1,97,51,60,180,1,5
4526,13,118,14,2,3,3,64,33,0,300,3,5
4527,3,559,4,1,3,1,50,58,0,300,3,5
4528,11,282,11,2,3,2,62,31,420,540,1,5
4529,5,398,6,2,3,3,40,90,420,540,1,5
4530,10,558,11,2,3,1,58,6,0,300,4,5
4531,8,216,9,1,3,3,7,77,0,300,4,5
4532,12,131,13,2,3,1,98,94,420,540,1,5
4533,1,397,3,2,3,2,32,11,60,180,2,5
4534,12,600,14,2,3,2,98,64,420,540,2,5
4535,14,80,14,2,3,2,57,90,300,420,2,5
4536,2,433,3,1,3,1,85,75,60,180,3,5
4537,7,309,8,1,3,1,52,4,0,300,4,5
4538,12,310,12,2,3,3,47,3,420,540,4,5
4539,2,190,3,2,3,3,98,94,0,300,3,5
4540,6,280,7,2,3,3,39,8,180,300,1,5
4541,8,110,8,2,3,3,49,52,180,300,2,5
4542,13,476,14,2,3,1,75,63,60,180,3,5
4543,10,560,12,2,3,2,51,54,180,300,3,5
4544,6,519,8,2,3,1,2,14,300,420,4,5
4545,14,153,15,2,3,3,16,88,420,540,3,5
4546,8,169,9,2,3,2,70,22,0,300,2,5
4547,1,62,1,1,3,2,76,14,180,300,3,5
4548,6,25,6,1,3,2,95,90,60,180,4,5
4549,8,382,8,2,3,1,3,38,420,540,3,5
4550,6,221,7,2,3,3,97,30,60,180,4,5
4551,9,499,11,2,3,1,99,67,60,180,3,5
4552,2,581,4,1,3,2,3,25,0,300,3,5
4553,7,191,8,1,3,1,25,63,60,180,4,5
4554,5,491,6,2,3,2,38,72,60,180,1,5
4555,3,410,3,2,3,2,25,37,420,540,4,5
4556,10,356,10,2,3,3,74,8,420,540,3,5
4557,13,140,13,1,3,3,76,50,180,300,4,5
4558,4,55,6,2,3,2,79,27,60,180,2,5
4559,4,149,4,1,3,1,27,86,180,300,4,5
4560,8,116,8,1,3,3,93,89,180,300,2,5
4561,2,266,3,1,3,3,34,44,60,180,3,5
4562,6,434,8,1,3,3,20,39,180,300,4,5
4563,6,519,7,2,3,2,28,71,60,180,2,5
4564,6,270,6,2,3,1,10,4,300,600,2,5
4565,5,510,7,1,3,3,93,7,0,300,1,5
4566,2,324,3,2,3,2,42,40,300,420,2,5
4567,5,264,5,2,3,2,17,82,420,540,1,5
4568,3,65,3,2,3,1,53,15,300,600,4,5
4569,10,22,11,2,3,2,33,44,420,540,2,5
4570,11,487,13,2,3,1,9,83,0,300,3,5
4571,7,62,7,1,3,2,27,2,180,300,2,5
4572,13,477,15,2,3,2,17,99,420,540,2,5
4573,6,491,7,2,3,2,4,24,420,540,4,5
4574,14,242,14,2,3,1,35,58,300,600,3,5
4575,10,80,11,1,3,2,54,63,180,300,2,5
4576,1,461,2,2,3,2,55,54,420,540,3,5
4577,12,537,13,2,3,2,60,46,300,420,1,5
4578,8,330,8,2,3,1,21,55,420,540,1,5
4579,4,586,6,2,3,2,95,52,180,300,1,5
4580,6,537,8,2,3,3,65,44,420,540,4,5
4581,12,545,14,1,3,3,28,83,60,180,2,5
4582,12,53,12,1,3,3,3,26,60,180,2,5
4583,11,117,11,2,3,3,68,62,420,540,3,5
4584,9,26,9,2,3,1,71,79,180,300,1,5
4585,8,157,8,2,3,1,30,40,420,540,1,5
4586,11,26,11,1,3,2,61,45,60,180,4,5
4587,13,124,14,1,3,2,38,41,180,300,4,5
4588,6,429,7,2,3,1,92,87,420,540,4,5
4589,1,222,1,2,3,2,79,20,300,600,1,5
4590,5,22,6,2,3,1,66,64,60,180,1,5
4591,3,535,5,2,3,2,44,100,180,300,4,5
4592,9,556,11,2,3,1,74,42,420,540,1,5
4593,14,448,16,1,3,2,94,79,0,300,3,5
4594,3,182,3,2,3,2,3,26,300,600,1,5
4595,10,236,11,2,3,2,46,47,420,540,3,5
4596,9,305,9,2,3,1,78,42,420,540,2,5
4597,13,53,14,1,3,1,10,83,0,300,3,5
4598,13,168,14,2,3,2,32,30,420,540,1,5
4599,5,24,5,1,3,1,19,5,60,180,2,5
4600,9,89,9,2,3,1,83,95,300,420,3,5
4601,7,309,8,2,3,1,96,38,300,600,4,5
4602,12,176,13,2,3,2,58,5,0,300,3,5
4603,7,253,7,2,3,1,53,91,300,420,2,5
4604,8,335,9,2,3,2,47,0,300,600,2,5
4605,8,516,9,2,3,1,2,29,60,180,2,5
4606,7,185,7,2,3,1,59,57,300,420,4,5
4607,3,233,4,1,3,3,37,100,180,300,4,5
4608,5,498,6,2,3,1,8,28,60,180,1,5
4609,3,400,3,2,3,2,19,87,420,540,3,5
4610,5,284,5,2,3,2,58,65,420,540,1,5
4611,8,262,8,2,3,2,79,67,300,600,2,5
4612,1,444,2,1,3,2,14,60,60,180,2,5
4613,5,523,7,1,3,1,49,31,0,300,4,5
4614,4,34,4,1,3,3,5,80,60,180,2,5
4615,11,554,13,2,3,2,83,86,300,420,2,5
4616,1,89,1,2,3,2,11,69,420,540,1,5
4617,6,175,8,1,3,3,32,30,0,300,1,5
4618,10,127,11,2,3,1,17,39,60,180,1,5
4619,4,527,5,2,3,2,34,32,60,180,1,5
4620,12,322,14,1,3,2,56,23,0,300,1,5
4621,3,445,4,2,3,1,30,92,180,300,4,5
4622,12,363,12,2,3,1,10,67,420,540,3,5
4623,9,249,10,2,3,2,10,64,180,300,2,5
4624,10,389,11,1,3,3,68,83,180,300,3,5
4625,14,5,14,1,3,3,38,25,60,180,1,5
4626,10,551,12,2,3,1,88,90,0,300,4,5
4627,13,330,13,2,3,1,75,46,420,540,3,5
4628,5,547,6,2,3,3,9,66,180,300,1,5
4629,14,221,15,1,3,2,97,66,0,300,4,5
4630,13,206,13,2,3,2,37,84,420,540,3,5
4631,13,462,14,2,3,2,51,38,180,300,2,5
4632,6,210,7,1,3,2,49,26,180,300,4,5
4633,10,195,10,2,3,1,40,3,420,540,2,5
4634,7,114,7,2,3,3,48,57,300,420,2,5
4635,13,0,14,2,3,1,91,74,0,300,4,5
4636,7,104,7,2,3,3,99,29,300,600,2,5
4637,14,118,14,1,3,2,2,55,180,300,2,5
4638,12,105,13,2,3,1,85,47,300,600,1,5
4639,10,16,11,1,3,1,63,72,0,300,2,5
4640,11,62,12,1,3,2,81,60,60,180,1,5
4641,12,600,13,2,3,3,24,39,180,300,2,5
4642,4,319,5,1,3,3,39,50,60,180,1,5
4643,8,526,9,2,3,2,3,31,180,300,2,5
4644,4,98,4,2,3,2,28,87,300,600,3,5
4645,6,491,8,2,3,1,74,14,300,420,2,5
4646,6,37,6,1,3,3,55,77,60,180,3,5
4647,12,536,14,2,3,3,40,84,180,300,3,5
4648,1,173,2,2,3,3,44,49,180,300,3,5
4649,13,565,14,2,3,1,72,9,180,300,2,5
4650,9,48,9,1,3,2,18,83,60,180,2,5
4651,2,337,3,1,3,3,49,92,60,180,1,5
4652,12,512,13,2,3,2,62,21,60,180,1,5
4653,3,449,5,2,3,1,55,98,0,300,2,5
4654,10,466,11,2,3,1,96,41,0,300,3,5
4655,11,3,12,1,3,1,1,33,180,300,3,5
4656,7,225,7,2,3,1,73,9,420,540,4,5
4657,11,30,11,2,3,2,59,54,60,180,4,5
4658,1,101,2,2,3,1,57,86,420,540,1,5
4659,3,446,4,1,3,2,69,85,60,180,3,5
4660,10,314,10,2,3,2,94,85,420,540,1,5
4661,3,294,3,2,3,3,86,55,420,540,4,5
4662,7,327,7,2,3,3,69,50,420,540,3,5
4663,2,35,2,2,3,3,29,10,0,300,2,5
4664,9,257,9,2,3,1,62,44,300,420,2,5
4665,2,91,3,2,3,1,29,29,300,600,2,5
4666,4,356,4,2,3,2,76,89,420,540,4,5
4667,13,253,13,2,3,3,46,98,420,540,1,5
4668,6,302,6,2,3,1,4,91,420,540,3,5
4669,11,372,11,2,3,2,90,2,420,540,3,5
4670,4,386,4,2,3,2,88,44,420,540,4,5
4671,6,125,6,1,3,1,38,27,180,300,4,5
4672,9,369,9,2,3,2,13,33,420,540,1,5
4673,13,153,14,2,3,2,60,95,300,420,3,5
4674,6,286,6,2,3,2,40,13,300,420,3,5
4675,4,423,6,2,3,3,80,22,180,300,4,5
4676,7,27,8,2,3,3,13,81,300,420,1,5
4677,6,72,6,2,3,1,51,40,180,300,2,5
4678,11,214,11,2,3,1,95,94,300,420,1,5
4679,9,157,9,2,3,2,56,64,180,300,1,5
4680,13,275,13,2,3,1,78,54,300,600,4,5
4681,1,285,2,1,3,3,43,52,180,300,4,5
4682,10,2,11,2,3,2,37,29,60,180,2,5
4683,5,294,6,2,3,3,7,97,180,300,1,5
4684,7,73,7,2,3,3,76,50,180,300,2,5
4685,12,581,14,2,3,3,58,67,180,300,2,5
4686,11,514,12,1,3,1,56,68,0,300,2,5
