Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
1479,14,48,14,1,3,1,1,76,60,180,1,5
1480,12,559,13,1,3,2,66,51,180,300,3,5
1481,7,524,9,1,3,1,64,9,180,300,1,5
1482,14,130,14,1,3,1,52,71,180,300,2,5
1483,10,27,11,1,3,1,16,85,180,300,3,5
1484,14,178,14,1,3,1,63,45,180,300,2,5
1485,7,590,8,1,3,2,71,57,0,300,2,5
1486,8,249,8,2,3,1,1,13,420,540,4,5
1487,6,418,6,2,3,2,84,37,420,540,4,5
1488,13,335,13,2,3,2,64,34,420,540,1,5
1489,14,194,14,2,3,2,55,56,300,600,3,5
1490,6,562,8,1,3,2,78,10,180,300,2,5
1491,14,193,15,1,3,2,40,72,0,300,1,5
1492,3,566,5,1,3,1,26,53,60,180,2,5
1493,11,400,11,2,3,2,21,36,420,540,3,5
1494,13,220,13,2,3,2,41,70,420,540,1,5
1495,2,105,2,1,3,2,92,80,180,300,3,5
1496,12,306,12,2,3,1,68,57,420,540,1,5
1497,10,352,10,2,3,2,41,7,420,540,1,5
1498,6,206,7,1,3,1,84,63,180,300,2,5
1499,9,112,9,1,3,2,35,16,180,300,2,5
1500,3,326,4,1,3,1,40,17,0,300,2,5
1501,8,251,9,1,3,2,49,67,180,300,1,5
1502,4,599,5,1,3,1,67,66,60,180,1,5
1503,10,219,10,2,3,2,21,40,300,600,4,5
1504,14,541,16,1,3,1,26,35,60,180,3,5
1505,8,401,9,1,3,1,76,31,0,300,4,5
1506,3,302,4,1,3,1,51,4,60,180,4,5
1507,4,83,4,2,3,2,70,61,300,600,3,5
1508,7,59,7,1,3,2,5,58,60,180,4,5
1509,10,423,11,1,3,1,93,100,180,300,2,5
1510,14,96,15,1,3,1,85,73,0,300,4,5
1511,13,125,13,1,3,1,82,0,180,300,4,5
1512,2,380,3,1,3,1,90,86,0,300,3,5
1513,8,412,9,1,3,1,86,83,180,300,3,5
1514,13,206,13,2,3,2,92,35,420,540,4,5
1515,4,558,6,1,3,2,84,45,180,300,2,5
1516,13,82,13,1,3,1,93,48,180,300,4,5
1517,4,18,5,1,3,1,80,35,180,300,2,5
1518,6,445,8,1,3,1,18,4,180,300,3,5
1519,9,77,9,1,3,1,9,94,180,300,2,5
1520,9,61,10,1,3,1,13,88,60,180,3,5
1521,1,30,1,1,3,2,8,50,60,180,1,5
1522,4,230,4,2,3,2,36,91,300,420,2,5
1523,9,259,9,2,3,1,4,13,420,540,1,5
1524,11,59,13,1,3,2,99,90,180,300,3,5
1525,2,75,3,1,3,1,93,37,0,300,3,5
1526,14,255,14,2,3,1,81,73,300,420,3,5
1527,4,202,5,1,3,2,72,81,0,300,1,5
1528,11,43,11,1,3,1,59,57,60,180,3,5
1529,7,77,7,1,3,1,2,23,180,300,4,5
1530,2,572,3,1,3,1,98,19,60,180,4,5
1531,3,473,5,1,3,2,91,44,180,300,2,5
1532,3,409,4,1,3,1,23,71,180,300,2,5
1533,2,175,3,1,3,2,75,11,60,180,1,5
1534,7,162,7,1,3,2,55,83,180,300,1,5
1535,13,26,14,1,3,2,0,96,0,300,2,5
1536,3,265,4,1,3,1,7,62,0,300,1,5
1537,2,377,2,2,3,1,3,100,420,540,4,5
1538,7,361,7,2,3,2,31,38,420,540,1,5
1539,13,425,15,2,3,2,53,39,0,300,3,5
1540,11,393,11,2,3,1,36,19,420,540,3,5
1541,14,140,15,1,3,2,91,88,0,300,2,5
1542,5,32,6,1,3,1,53,10,0,300,1,5
1543,3,388,4,1,3,1,30,36,0,300,1,5
1544,14,311,15,1,3,2,51,22,0,300,1,5
1545,14,12,14,1,3,2,75,28,60,180,2,5
1546,8,167,8,1,3,2,35,41,180,300,1,5
1547,12,91,13,1,3,2,7,74,180,300,2,5
1548,14,201,14,2,3,1,69,75,420,540,1,5
1549,10,200,10,2,3,1,57,7,420,540,3,5
1550,12,237,12,2,3,1,26,87,420,540,2,5
1551,14,535,15,1,3,2,46,71,0,300,2,5
1552,14,176,14,1,3,2,82,37,180,300,3,5
1553,9,310,11,1,3,2,65,98,60,180,1,5
1554,2,423,3,1,3,2,63,39,180,300,3,5
1555,1,37,1,1,3,1,82,70,60,180,1,5
1556,4,290,4,2,3,1,15,15,300,600,2,5
1557,5,312,5,2,3,1,56,35,420,540,3,5
1558,7,43,9,1,3,2,6,91,60,180,4,5
1559,2,99,2,1,3,2,66,28,180,300,4,5
1560,12,82,12,2,3,1,4,1,420,540,2,5
1561,2,95,3,1,3,1,69,14,180,300,2,5
1562,4,137,5,1,3,2,58,99,0,300,2,5
1563,8,332,8,2,3,1,60,6,420,540,2,5
1564,2,250,3,1,3,2,83,67,60,180,4,5
1565,11,486,12,1,3,2,91,37,0,300,2,5
1566,5,16,7,1,3,1,40,63,180,300,1,5
1567,10,371,10,2,3,1,4,55,420,540,4,5
1568,1,588,2,1,3,2,34,16,60,180,2,5
1569,6,372,6,2,3,1,43,60,420,540,1,5
1570,8,100,8,1,3,1,5,0,180,300,1,5
1571,5,78,5,1,3,1,18,24,180,300,1,5
1572,7,544,9,1,3,2,51,36,0,300,3,5
1573,5,183,5,2,3,2,75,43,420,540,3,5
1574,14,234,14,2,3,2,63,16,420,540,2,5
1575,8,111,9,1,3,1,87,76,0,300,1,5
1576,9,531,10,1,3,2,23,4,60,180,2,5
1577,1,199,1,2,3,2,33,92,420,540,4,5
1578,14,150,15,1,3,2,51,72,60,180,3,5
1579,8,499,9,1,3,1,73,86,0,300,4,5
1580,2,10,2,1,3,2,62,36,60,180,2,5
1581,12,153,12,1,3,1,1,0,180,300,4,5
1582,13,127,14,1,3,2,36,12,60,180,4,5
1583,2,484,3,1,3,1,94,11,0,300,1,5
1584,6,231,7,2,3,1,37,57,180,300,4,5
1585,13,40,14,1,3,1,88,48,0,300,2,5
1586,14,482,15,1,3,1,72,28,180,300,3,5
1587,13,194,14,1,3,2,93,73,0,300,3,5
1588,6,444,8,2,3,2,48,91,300,420,2,5
1589,3,150,3,1,3,2,22,48,180,300,3,5
1590,1,302,2,1,3,2,73,41,180,300,1,5
1591,7,141,8,1,3,2,25,99,60,180,1,5
1592,3,396,5,1,3,1,24,78,60,180,3,5
1593,13,468,15,1,3,1,76,96,0,300,4,5
1594,12,165,12,1,3,1,27,40,180,300,4,5
1595,4,214,4,2,3,1,58,12,420,540,2,5
1596,14,386,14,2,3,2,86,38,420,540,2,5
1597,14,128,14,1,3,1,67,89,180,300,3,5
1598,11,536,12,1,3,2,1,19,0,300,4,5
1599,11,513,12,1,3,1,32,92,60,180,3,5
1600,8,288,9,1,3,2,33,91,0,300,4,5
1601,10,132,11,1,3,1,58,9,60,180,3,5
1602,11,223,12,1,3,1,56,31,0,300,2,5
1603,8,17,8,1,3,1,12,43,60,180,1,5
1604,12,48,12,1,3,1,43,44,60,180,3,5
1605,11,495,12,1,3,2,67,36,0,300,1,5
1606,14,15,14,1,3,1,54,59,60,180,1,5
1607,7,459,9,1,3,2,38,19,180,300,2,5
1608,8,244,9,1,3,2,95,28,180,300,3,5
1609,1,193,1,2,3,1,17,35,420,540,1,5
1610,13,572,15,1,3,1,45,8,180,300,3,5
1611,4,514,6,1,3,2,39,30,0,300,3,5
1612,1,569,2,1,3,1,44,89,60,180,4,5
1613,2,264,2,2,3,1,64,4,420,540,4,5
1614,13,424,14,1,3,1,56,75,180,300,1,5
1615,6,333,6,2,3,1,75,86,420,540,4,5
1616,7,101,8,1,3,2,26,86,180,300,1,5
1617,2,261,3,1,3,2,39,67,60,180,1,5
1618,5,160,6,1,3,2,17,80,180,300,2,5
1619,7,102,7,1,3,2,57,78,180,300,3,5
1620,1,447,2,1,3,2,2,60,180,300,2,5
1621,6,173,7,1,3,2,96,51,180,300,3,5
1622,2,523,4,1,3,2,58,37,180,300,2,5
1623,8,85,8,1,3,2,63,26,180,300,1,5
1624,1,569,3,1,3,2,68,45,180,300,3,5
1625,12,5,13,1,3,2,12,55,60,180,3,5
1626,12,85,12,1,3,1,89,91,180,300,2,5
1627,4,322,4,2,3,1,78,40,420,540,4,5
1628,3,399,4,1,3,2,60,19,60,180,1,5
1629,7,313,7,2,3,1,88,49,420,540,3,5
1630,13,48,13,1,3,1,85,48,60,180,1,5
1631,5,42,7,1,3,1,74,1,0,300,4,5
1632,13,177,14,1,3,1,1,5,60,180,1,5
1633,2,433,4,1,3,1,45,69,0,300,3,5
1634,9,43,9,1,3,1,18,38,60,180,1,5
1635,9,535,10,1,3,2,76,77,0,300,4,5
1636,3,410,4,1,3,1,33,66,0,300,4,5
1637,5,17,5,1,3,1,99,39,60,180,1,5
1638,1,407,2,1,3,2,52,91,60,180,2,5
1639,13,529,15,1,3,1,4,7,180,300,1,5
1640,2,374,3,1,3,2,29,56,180,300,2,5
1641,2,166,2,1,3,1,1,72,180,300,4,5
1642,13,516,14,1,3,1,5,9,0,300,4,5
1643,4,342,4,2,3,2,41,10,420,540,2,5
1644,3,473,5,1,3,1,2,53,180,300,3,5
1645,7,411,8,1,3,2,37,11,60,180,4,5
1646,1,26,1,1,3,1,0,96,60,180,1,5
1647,7,412,8,1,3,2,94,44,60,180,2,5
1648,8,532,9,1,3,2,4,59,180,300,4,5
1649,9,473,11,1,3,1,27,42,180,300,1,5
1650,10,303,11,1,3,1,4,17,180,300,4,5
1651,4,241,4,2,3,2,32,85,420,540,4,5
1652,4,298,4,2,3,2,7,27,300,600,4,5
1653,12,534,14,1,3,2,98,78,0,300,3,5
1654,1,210,2,1,3,2,18,36,180,300,4,5
1655,11,358,11,2,3,2,30,19,420,540,1,5
1656,7,585,8,1,3,1,32,94,0,300,1,5
1657,7,568,9,1,3,1,95,30,0,300,2,5
1658,2,6,3,1,3,2,3,48,60,180,1,5
1659,12,499,13,1,3,2,4,27,60,180,4,5
1660,1,85,2,1,3,2,6,41,60,180,1,5
1661,5,79,6,1,3,2,11,86,0,300,1,5
1662,14,30,15,1,3,1,4,51,0,300,1,5
1663,4,231,5,1,3,2,97,81,180,300,2,5
1664,6,108,7,1,3,2,36,9,60,180,3,5
1665,11,281,12,1,3,2,44,78,180,300,1,5
1666,13,221,13,2,3,2,14,71,300,600,3,5
1667,11,284,11,2,3,2,48,8,300,600,3,5
1668,11,40,12,1,3,1,1,33,180,300,2,5
1669,1,400,2,2,3,2,30,34,300,420,3,5
1670,4,244,4,2,3,2,93,43,420,540,2,5
1671,12,150,12,1,3,1,77,38,180,300,3,5
1672,13,356,13,2,3,1,41,40,420,540,2,5
1673,12,292,12,2,3,1,63,64,300,600,3,5
1674,2,170,2,1,3,2,83,73,180,300,2,5
1675,6,127,6,1,3,1,72,24,180,300,3,5
1676,10,379,10,2,3,2,3,6,420,540,1,5
1677,14,555,15,1,3,1,80,45,60,180,3,5
1678,4,576,5,1,3,2,77,30,180,300,4,5
1679,14,352,14,2,3,2,65,64,420,540,2,5
1680,5,257,5,2,3,1,48,90,420,540,4,5
1681,5,505,7,1,3,1,9,42,60,180,1,5
1682,10,598,11,1,3,1,65,44,60,180,1,5
1683,8,93,8,1,3,2,27,86,180,300,4,5
1684,14,591,16,1,3,1,71,67,180,300,1,5
1685,12,102,13,2,3,2,57,25,60,180,3,5
1686,11,349,12,1,3,2,25,12,60,180,2,5
1687,4,558,6,1,3,2,18,25,0,300,1,5
1688,9,527,10,1,3,1,55,82,60,180,4,5
1689,7,410,7,2,3,2,60,60,420,540,4,5
1690,12,155,13,1,3,2,54,43,0,300,4,5
1691,14,382,14,2,3,2,15,97,420,540,2,5
1692,9,53,9,1,3,1,88,77,60,180,2,5
1693,5,56,5,1,3,1,46,6,60,180,2,5
1694,4,127,5,1,3,1,35,22,180,300,4,5
1695,6,300,8,1,3,1,24,32,60,180,2,5
1696,4,4,4,1,3,2,5,19,60,180,2,5
1697,12,358,12,2,3,2,77,85,420,540,1,5
1698,4,440,6,1,3,2,10,63,60,180,1,5
1699,1,331,1,2,3,2,43,98,420,540,1,5
1700,5,315,5,2,3,1,97,42,420,540,3,5
1701,9,272,9,2,3,1,1,8,420,540,3,5
1702,3,64,3,1,3,2,21,46,180,300,2,5
1703,14,506,15,1,3,1,31,68,180,300,2,5
1704,2,342,2,2,3,2,26,60,420,540,3,5
1705,6,24,6,1,3,1,17,83,60,180,3,5
1706,8,7,9,1,3,2,46,15,180,300,2,5
1707,3,426,4,1,3,1,59,80,0,300,3,5
1708,10,329,10,2,3,1,8,24,420,540,4,5
1709,5,556,7,1,3,1,45,15,180,300,1,5
1710,8,229,8,2,3,1,60,93,420,540,4,5
1711,3,155,3,1,3,1,70,55,180,300,1,5
1712,5,164,5,1,3,2,65,49,180,300,4,5
1713,2,305,2,2,3,1,67,15,420,540,3,5
1714,5,54,5,1,3,1,51,70,60,180,2,5
1715,7,380,7,2,3,2,96,93,420,540,2,5
1716,3,74,4,1,3,1,5,50,0,300,1,5
1717,7,411,7,2,3,2,55,16,420,540,4,5
1718,9,254,9,2,3,2,66,13,300,420,3,5
1719,4,133,4,1,3,1,83,28,180,300,3,5
1720,10,22,11,1,3,2,93,99,180,300,3,5
1721,4,104,5,1,3,1,49,61,180,300,3,5
1722,7,341,7,2,3,2,50,7,420,540,1,5
1723,5,533,7,1,3,2,58,96,180,300,3,5
1724,9,208,9,2,3,2,80,23,300,420,3,5
1725,1,260,1,2,3,1,32,58,300,600,4,5
1726,1,186,1,2,3,2,67,36,420,540,4,5
1727,8,428,9,1,3,2,33,55,0,300,4,5
1728,2,235,2,2,3,2,66,32,420,540,3,5
1729,7,237,7,2,3,2,88,31,300,600,4,5
1730,13,3,14,1,3,2,9,31,0,300,4,5
1731,14,458,16,1,3,2,48,47,180,300,2,5
1732,2,150,4,1,3,2,72,84,60,180,2,5
1733,11,589,12,1,3,1,26,83,60,180,2,5
1734,12,474,14,1,3,1,21,56,60,180,2,5
1735,14,493,15,1,3,1,55,18,0,300,4,5
1736,14,221,14,2,3,1,24,42,300,420,2,5
1737,1,124,2,1,3,2,23,25,60,180,2,5
1738,13,157,14,1,3,1,26,96,180,300,4,5
1739,14,186,15,1,3,2,6,17,180,300,1,5
1740,11,198,11,2,3,2,46,88,420,540,1,5
1741,8,330,9,1,3,2,39,62,60,180,1,5
1742,10,444,12,1,3,1,50,37,60,180,3,5
1743,14,263,14,2,3,2,99,90,300,600,3,5
1744,7,136,7,1,3,1,37,98,180,300,2,5
1745,2,448,3,1,3,1,35,4,180,300,2,5
1746,2,268,3,1,3,1,22,16,0,300,4,5
1747,13,193,13,2,3,2,13,82,300,600,2,5
1748,3,429,5,1,3,2,30,3,180,300,4,5
1749,13,331,13,2,3,1,57,38,420,540,2,5
1750,6,203,7,1,3,1,13,52,0,300,3,5
1751,10,495,11,1,3,2,87,33,0,300,3,5
1752,7,335,8,1,3,2,89,66,0,300,4,5
1753,9,511,10,1,3,2,40,72,0,300,1,5
1754,6,190,7,1,3,1,84,3,60,180,1,5
1755,14,108,15,1,3,1,31,93,180,300,4,5
1756,13,320,13,2,3,2,83,81,420,540,4,5
1757,12,524,13,1,3,1,57,16,180,300,3,5
1758,14,152,15,1,3,1,54,83,180,300,4,5
1759,11,599,12,1,3,1,8,8,60,180,1,5
1760,4,587,6,1,3,2,78,12,0,300,3,5
1761,7,477,9,2,3,2,88,18,180,300,3,5
1762,2,305,3,1,3,2,54,81,60,180,4,5
1763,4,19,4,1,3,1,78,99,60,180,1,5
1764,13,582,14,1,3,1,34,26,60,180,1,5
1765,3,334,3,2,3,2,18,84,420,540,1,5
1766,6,347,7,1,3,1,4,53,180,300,2,5
1767,2,303,2,2,3,1,46,9,420,540,1,5
1768,13,149,14,1,3,1,50,26,0,300,4,5
1769,5,144,6,1,3,2,37,38,0,300,1,5
1770,13,585,15,1,3,1,60,53,180,300,4,5
1771,11,231,12,1,3,1,84,76,60,180,3,5
1772,7,443,8,1,3,1,74,85,180,300,2,5
1773,9,176,10,1,3,2,48,94,180,300,4,5
1774,2,268,3,1,3,2,0,18,0,300,3,5
1775,12,588,14,1,3,2,45,0,0,300,1,5
1776,6,412,6,2,3,2,85,98,420,540,3,5
1777,10,153,10,1,3,2,29,32,180,300,2,5
1778,1,378,1,2,3,2,9,52,420,540,1,5
1779,4,114,5,1,3,1,24,70,0,300,4,5
1780,8,342,10,2,3,1,28,23,0,300,4,5
1781,2,356,3,1,3,1,51,71,180,300,1,5
1782,8,504,9,1,3,1,55,7,180,300,1,5
1783,8,88,8,1,3,1,62,47,180,300,3,5
1784,13,272,13,2,3,2,100,22,300,420,3,5
1785,1,175,1,1,3,2,17,30,180,300,4,5
1786,10,516,12,1,3,2,73,97,0,300,3,5
1787,14,20,14,1,3,1,91,69,60,180,4,5
1788,1,558,2,1,3,1,63,8,60,180,4,5
1789,12,75,12,1,3,2,88,23,180,300,4,5
1790,2,91,2,1,3,1,58,59,180,300,1,5
1791,11,82,12,1,3,2,60,26,180,300,1,5
1792,14,543,15,1,3,2,1,94,0,300,2,5
1793,14,171,15,1,3,1,52,20,180,300,1,5
1794,14,259,14,2,3,2,95,30,420,540,2,5
1795,9,36,10,1,3,2,72,84,60,180,3,5
1796,13,554,15,1,3,2,82,5,0,300,1,5
1797,7,329,7,2,3,2,72,31,420,540,2,5
1798,13,592,14,1,3,2,75,11,180,300,2,5
1799,7,526,9,1,3,1,54,95,0,300,2,5
1800,2,331,2,2,3,1,27,24,420,540,2,5
1801,3,139,3,1,3,1,60,69,180,300,4,5
1802,12,47,13,1,3,1,76,4,180,300,3,5
1803,3,356,3,2,3,1,90,29,420,540,4,5
1804,7,496,9,1,3,1,46,33,0,300,3,5
1805,11,159,11,1,3,1,20,15,180,300,2,5
1806,13,248,14,1,3,1,42,62,180,300,4,5
1807,12,106,13,1,3,2,84,17,180,300,1,5
1808,1,104,1,1,3,2,64,85,180,300,3,5
1809,11,524,12,1,3,2,47,16,0,300,3,5
1810,13,343,13,2,3,1,85,40,420,540,1,5
1811,6,508,8,1,3,2,44,19,180,300,4,5
1812,2,353,2,2,3,2,91,74,420,540,2,5
1813,2,437,4,1,3,2,36,0,180,300,3,5
1814,4,132,4,1,3,1,91,28,180,300,1,5
1815,3,281,4,1,3,2,7,0,60,180,4,5
1816,3,239,5,1,3,2,21,11,0,300,2,5
1817,7,145,8,1,3,2,61,56,60,180,4,5
1818,9,438,10,1,3,1,44,40,60,180,3,5
1819,6,242,6,2,3,1,78,77,420,540,4,5
1820,6,463,7,1,3,1,20,41,60,180,1,5
1821,6,446,7,1,3,1,16,47,60,180,2,5
1822,9,279,9,2,3,1,81,61,300,420,3,5
1823,9,493,10,1,3,2,73,49,60,180,3,5
1824,5,345,5,2,3,2,19,36,420,540,1,5
1825,6,465,8,1,3,2,21,43,60,180,3,5
1826,3,354,4,1,3,1,19,4,60,180,3,5
1827,9,373,10,1,3,2,36,67,180,300,3,5
1828,3,401,5,1,3,2,32,70,60,180,3,5
1829,5,167,5,1,3,2,57,100,180,300,3,5
1830,11,397,12,2,3,2,16,31,60,180,4,5
1831,9,488,10,1,3,2,81,34,0,300,3,5
1832,9,351,10,1,3,1,39,6,180,300,4,5
1833,3,535,5,1,3,1,27,12,0,300,1,5
1834,13,483,14,1,3,2,74,76,0,300,3,5
1835,4,597,5,1,3,1,94,31,0,300,4,5
1836,5,105,6,1,3,2,17,30,180,300,3,5
1837,4,227,5,1,3,2,11,92,0,300,3,5
1838,7,516,8,1,3,1,99,95,60,180,2,5
1839,7,190,8,1,3,1,93,23,60,180,4,5
1840,12,352,12,2,3,1,67,76,420,540,4,5
1841,13,572,15,1,3,2,4,72,180,300,2,5
1842,14,446,15,1,3,1,68,3,0,300,2,5
1843,11,270,12,1,3,2,52,8,180,300,4,5
1844,7,125,8,1,3,1,78,90,0,300,3,5
1845,14,466,15,1,3,1,8,0,180,300,1,5
1846,14,6,14,1,3,1,2,94,60,180,2,5
1847,13,120,13,1,3,1,57,15,180,300,1,5
1848,5,420,5,2,3,1,45,37,420,540,3,5
1849,1,256,1,2,3,2,71,28,420,540,3,5
1850,4,238,4,2,3,2,51,40,300,600,2,5
1851,8,529,9,1,3,2,87,52,180,300,1,5
1852,9,264,10,1,3,2,42,32,60,180,3,5
1853,12,238,12,2,3,2,10,72,300,600,3,5
1854,1,483,3,1,3,2,74,66,60,180,4,5
1855,6,98,6,1,3,2,97,18,180,300,3,5
1856,12,39,12,1,3,1,8,76,60,180,3,5
1857,10,346,11,1,3,1,6,80,180,300,2,5
1858,11,200,11,2,3,2,55,11,300,420,4,5
1859,8,537,9,1,3,2,7,0,180,300,4,5
1860,10,302,12,1,3,1,71,58,60,180,3,5
1861,3,585,5,1,3,1,74,63,0,300,2,5
1862,5,171,6,1,3,2,98,21,180,300,2,5
1863,4,182,4,2,3,1,10,43,300,600,2,5
1864,6,66,6,1,3,1,6,43,180,300,3,5
1865,14,213,14,2,3,1,23,79,300,420,1,5
1866,10,149,10,1,3,1,98,25,180,300,4,5
1867,9,267,10,1,3,1,92,79,0,300,2,5
1868,13,164,14,1,3,2,45,93,0,300,4,5
1869,12,179,13,1,3,1,2,76,60,180,2,5
1870,2,299,3,1,3,1,65,66,60,180,3,5
1871,4,303,5,1,3,1,71,4,180,300,1,5
1872,7,571,9,1,3,1,27,18,60,180,4,5
1873,5,60,6,1,3,1,88,2,60,180,3,5
1874,6,343,7,1,3,2,64,97,180,300,1,5
1875,2,576,4,1,3,1,71,9,60,180,3,5
1876,13,419,13,2,3,2,48,18,420,540,1,5
1877,12,455,13,1,3,1,66,18,0,300,1,5
1878,12,52,12,1,3,1,30,68,60,180,2,5
1879,11,475,12,1,3,1,24,68,60,180,3,5
1880,13,414,13,2,3,2,80,51,420,540,4,5
1881,2,324,2,2,3,1,12,58,420,540,2,5
1882,2,91,2,1,3,1,44,64,180,300,3,5
1883,7,565,9,1,3,2,50,89,0,300,1,5
1884,2,468,4,1,3,1,45,72,0,300,4,5
1885,12,62,13,1,3,1,36,15,0,300,3,5
1886,5,583,6,1,3,1,33,67,0,300,4,5
1887,11,18,12,1,3,1,25,68,0,300,3,5
1888,11,587,12,1,3,1,89,1,0,300,1,5
1889,11,115,11,1,3,2,70,41,180,300,2,5
1890,12,210,12,2,3,1,53,63,300,600,1,5
1891,7,13,7,1,3,2,1,6,60,180,3,5
1892,12,541,14,1,3,2,12,75,0,300,2,5
1893,6,459,7,1,3,2,10,72,0,300,1,5
1894,6,115,7,1,3,2,52,65,60,180,3,5
1895,11,43,12,1,3,1,66,49,0,300,3,5
1896,4,516,6,1,3,1,51,81,60,180,2,5
1897,14,522,15,1,3,2,22,3,0,300,2,5
1898,9,370,9,2,3,2,20,70,420,540,2,5
1899,14,300,14,2,3,1,61,30,420,540,4,5
1900,10,145,11,1,3,2,72,5,0,300,3,5
1901,2,564,3,1,3,1,69,11,180,300,2,5
1902,3,6,4,1,3,1,45,59,180,300,3,5
1903,11,461,13,1,3,2,85,59,60,180,3,5
1904,2,78,3,1,3,1,89,79,180,300,4,5
1905,3,482,4,1,3,2,50,66,180,300,3,5
1906,5,434,7,1,3,2,97,63,180,300,2,5
1907,10,459,12,1,3,1,100,38,180,300,3,5
1908,6,496,7,1,3,1,11,24,0,300,1,5
1909,9,98,9,1,3,2,92,19,180,300,4,5
1910,12,510,13,1,3,1,90,92,180,300,2,5
1911,12,257,12,2,3,2,53,70,300,420,3,5
1912,6,187,6,2,3,1,2,81,300,420,3,5
1913,9,388,9,2,3,2,83,79,420,540,3,5
1914,11,165,11,1,3,1,5,4,180,300,2,5
1915,1,567,3,1,3,2,63,87,60,180,3,5
1916,11,152,11,1,3,1,89,31,180,300,4,5
1917,7,347,7,2,3,1,33,73,420,540,4,5
1918,10,598,11,1,3,1,3,38,60,180,2,5
1919,3,168,3,1,3,1,6,12,180,300,1,5
1920,5,127,6,1,3,1,73,13,0,300,4,5
1921,5,317,7,1,3,2,15,11,60,180,4,5
1922,4,45,4,1,3,2,47,78,60,180,1,5
1923,11,293,11,2,3,2,31,28,420,540,1,5
1924,4,109,4,1,3,1,83,56,180,300,3,5
1925,6,580,7,1,3,2,86,36,180,300,1,5
1926,2,3,3,1,3,2,48,17,60,180,3,5
1927,6,577,7,1,3,1,61,72,60,180,1,5
1928,6,55,6,1,3,1,72,64,60,180,2,5
1929,12,335,12,2,3,2,99,47,420,540,1,5
1930,3,30,3,1,3,1,78,9,60,180,2,5
1931,1,281,1,2,3,1,84,13,420,540,1,5
1932,6,227,6,2,3,2,97,70,420,540,2,5
1933,13,331,13,2,3,2,40,59,420,540,2,5
1934,7,331,7,2,3,1,50,47,420,540,3,5
1935,1,432,3,1,3,2,37,77,180,300,1,5
1936,13,152,13,1,3,1,36,74,180,300,3,5
1937,10,404,10,2,3,1,63,80,420,540,3,5
1938,3,416,3,2,3,1,32,23,420,540,3,5
1939,9,122,10,1,3,1,73,22,60,180,4,5
1940,2,416,2,2,3,1,63,10,420,540,1,5
1941,5,455,6,1,3,1,41,60,0,300,3,5
1942,3,231,3,2,3,1,37,11,420,540,1,5
1943,4,223,4,2,3,2,71,23,420,540,3,5
1944,13,454,15,1,3,2,51,41,0,300,4,5
1945,4,531,6,1,3,1,61,25,180,300,2,5
1946,14,75,14,1,3,2,85,47,180,300,3,5
1947,2,201,3,1,3,2,69,49,60,180,2,5
1948,6,32,6,1,3,2,40,90,60,180,3,5
1949,6,399,7,1,3,2,25,23,180,300,1,5
1950,11,552,13,1,3,2,75,40,0,300,4,5
1951,7,384,7,2,3,1,67,65,420,540,4,5
1952,1,139,1,1,3,2,19,9,180,300,3,5
1953,7,265,7,2,3,1,93,6,300,420,2,5
1954,2,454,3,1,3,2,33,82,180,300,2,5
1955,9,499,10,1,3,1,25,54,60,180,2,5
1956,6,399,7,1,3,1,39,84,60,180,4,5
1957,9,278,9,2,3,1,52,91,300,600,2,5
1958,9,34,9,1,3,2,89,74,60,180,1,5
1959,1,558,3,1,3,2,54,80,60,180,4,5
1960,11,561,12,1,3,1,71,44,180,300,4,5
1961,10,439,11,1,3,1,40,37,60,180,3,5
1962,12,367,12,2,3,2,22,82,420,540,3,5
1963,10,262,10,2,3,2,47,94,420,540,1,5
1964,11,276,11,2,3,2,25,94,300,420,1,5
1965,5,386,6,1,3,2,95,74,180,300,1,5
1966,12,84,12,1,3,1,84,45,180,300,4,5
1967,6,354,6,2,3,1,84,90,420,540,1,5
1968,12,362,13,1,3,2,59,67,60,180,1,5
1969,3,421,4,1,3,2,83,24,180,300,1,5
1970,14,595,16,1,3,2,2,87,0,300,2,5
1971,13,178,13,1,3,2,7,34,180,300,2,5
1972,8,61,10,1,3,1,61,87,180,300,1,5
1973,14,356,15,1,3,2,57,40,180,300,2,5
1974,10,373,10,2,3,2,17,91,420,540,4,5
1975,2,272,2,2,3,1,50,55,420,540,1,5
1976,5,419,5,2,3,1,12,1,420,540,3,5
1977,14,125,14,1,3,1,9,46,180,300,2,5
1978,14,454,15,1,3,1,27,90,180,300,2,5
1979,7,73,7,1,3,2,70,82,180,300,3,5
1980,13,179,13,1,3,2,27,27,180,300,4,5
1981,11,378,12,1,3,1,38,66,0,300,1,5
1982,7,50,7,1,3,1,85,35,60,180,1,5
1983,9,286,9,2,3,1,50,50,420,540,1,5
1984,3,562,4,1,3,1,60,25,60,180,3,5
1985,11,576,12,1,3,2,58,84,60,180,1,5
1986,4,95,5,1,3,1,30,63,0,300,2,5
1987,14,448,15,1,3,1,55,32,0,300,1,5
1988,14,407,14,2,3,2,97,57,420,540,4,5
1989,11,315,11,2,3,2,34,14,420,540,4,5
1990,1,578,3,1,3,2,96,95,0,300,4,5
1991,12,262,12,2,3,2,49,97,300,600,1,5
1992,9,196,10,1,3,2,77,17,0,300,2,5
1993,6,322,6,2,3,2,8,72,420,540,3,5
1994,11,520,12,1,3,1,22,45,180,300,4,5
