Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
3881,14,191,14,2,3,3,93,81,420,540,3,5
3882,10,572,11,1,3,3,42,46,0,300,1,5
3883,3,204,3,2,3,3,34,66,300,600,2,5
3884,3,373,3,2,3,3,24,92,420,540,1,5
3885,12,290,12,2,3,3,80,46,300,600,4,5
3886,6,359,6,2,3,3,78,41,420,540,3,5
3887,14,234,14,2,3,2,24,93,420,540,1,5
3888,4,572,5,1,3,2,100,82,180,300,1,5
3889,12,359,13,2,3,3,24,0,0,300,3,5
3890,7,347,8,1,3,2,20,100,60,180,1,5
3891,11,552,13,2,3,3,80,26,0,300,4,5
3892,7,160,7,1,3,1,1,25,180,300,1,5
3893,4,54,4,1,3,2,80,7,60,180,2,5
3894,3,66,3,1,3,2,36,33,180,300,3,5
3895,4,503,5,1,3,3,71,12,60,180,2,5
3896,14,277,14,2,3,3,67,72,420,540,2,5
3897,1,185,2,1,3,1,11,87,60,180,3,5
3898,5,566,7,1,3,2,85,18,180,300,4,5
3899,7,157,7,2,3,1,58,92,180,300,3,5
3900,12,36,13,1,3,3,76,38,0,300,2,5
3901,9,517,11,2,3,1,7,4,0,300,1,5
3902,9,64,9,1,3,1,20,23,180,300,3,5
3903,9,219,10,1,3,2,35,52,60,180,3,5
3904,3,133,4,1,3,1,59,100,60,180,1,5
3905,2,147,4,1,3,2,82,89,0,300,1,5
3906,13,393,13,2,3,1,57,86,420,540,1,5
3907,12,45,12,1,3,3,31,17,60,180,2,5
3908,8,72,8,2,3,1,28,100,420,540,2,5
3909,10,494,12,2,3,3,46,79,420,540,4,5
3910,14,551,16,1,3,3,39,42,0,300,3,5
3911,10,296,10,2,3,2,21,1,420,540,2,5
3912,6,492,8,2,3,3,78,87,60,180,3,5
3913,14,263,14,2,3,3,77,14,420,540,4,5
3914,12,463,13,2,3,3,38,48,300,420,2,5
3915,7,582,8,1,3,2,10,93,180,300,3,5
3916,11,495,12,2,3,2,64,3,300,420,1,5
3917,10,341,10,2,3,3,48,78,420,540,2,5
3918,10,432,12,1,3,2,4,62,0,300,4,5
3919,10,478,12,2,3,2,27,42,60,180,3,5
3920,12,539,14,1,3,3,8,71,180,300,4,5
3921,7,371,7,2,3,3,2,20,420,540,4,5
3922,14,177,15,1,3,1,81,86,60,180,4,5
3923,13,197,14,1,3,1,75,21,180,300,4,5
3924,4,484,5,1,3,2,2,88,180,300,4,5
3925,13,511,14,1,3,3,15,58,0,300,1,5
3926,2,507,4,1,3,3,16,89,60,180,1,5
3927,5,340,6,2,3,3,26,82,0,300,3,5
3928,7,260,7,2,3,3,98,34,300,420,4,5
3929,8,170,9,2,3,3,12,64,180,300,2,5
3930,4,528,5,2,3,3,11,79,60,180,4,5
3931,8,44,9,1,3,1,89,57,60,180,4,5
3932,8,425,9,2,3,3,13,90,0,300,2,5
3933,12,481,13,1,3,3,100,6,60,180,2,5
3934,9,392,9,2,3,3,46,94,420,540,3,5
3935,6,309,6,2,3,2,75,21,420,540,3,5
3936,13,536,15,1,3,3,70,81,180,300,3,5
3937,7,349,7,2,3,3,32,4,420,540,4,5
3938,12,372,12,2,3,2,91,97,420,540,1,5
3939,7,308,7,2,3,2,65,14,420,540,3,5
3940,8,192,9,2,3,3,39,25,0,300,1,5
3941,9,287,9,2,3,1,42,9,300,420,3,5
3942,10,163,10,1,3,1,25,20,180,300,1,5
3943,11,15,12,2,3,1,48,21,180,300,3,5
3944,10,434,11,2,3,3,84,52,300,420,4,5
3945,4,72,5,1,3,2,75,41,180,300,4,5
3946,1,206,1,2,3,3,57,27,300,420,4,5
3947,4,377,5,2,3,3,32,77,420,540,4,5
3948,13,551,15,1,3,3,40,53,0,300,4,5
3949,5,3,5,1,3,3,82,67,60,180,1,5
3950,7,161,7,1,3,2,69,50,180,300,2,5
3951,6,251,6,2,3,1,56,21,420,540,1,5
3952,5,586,7,1,3,3,65,40,180,300,4,5
3953,6,121,8,1,3,2,39,12,60,180,1,5
3954,9,434,10,2,3,1,42,27,180,300,2,5
3955,5,472,7,1,3,1,78,62,0,300,4,5
3956,7,130,7,2,3,1,3,50,300,600,3,5
3957,4,59,4,1,3,1,27,72,60,180,3,5
3958,4,475,6,1,3,3,98,98,0,300,4,5
3959,11,338,12,1,3,1,49,49,0,300,2,5
3960,8,371,8,2,3,1,49,21,420,540,3,5
3961,4,70,4,2,3,2,56,91,420,540,1,5
3962,4,599,6,2,3,3,10,85,0,300,2,5
3963,6,313,6,2,3,3,97,24,420,540,1,5
3964,11,474,12,1,3,3,100,58,0,300,2,5
3965,4,147,5,1,3,2,41,47,180,300,4,5
3966,13,475,15,2,3,1,45,69,180,300,3,5
3967,10,572,12,1,3,1,70,22,180,300,1,5
3968,5,555,7,1,3,2,11,31,180,300,2,5
3969,8,144,8,1,3,3,26,32,180,300,1,5
3970,4,119,4,2,3,1,81,85,420,540,4,5
3971,9,413,9,2,3,2,66,87,420,540,2,5
3972,13,228,13,2,3,1,16,73,300,600,4,5
3973,7,234,8,2,3,3,77,55,300,600,4,5
3974,9,38,10,1,3,1,94,21,180,300,4,5
3975,5,9,5,1,3,3,16,25,60,180,2,5
3976,9,190,9,2,3,2,66,90,300,420,1,5
3977,8,443,9,1,3,3,52,20,180,300,3,5
3978,5,228,5,2,3,1,48,45,300,600,1,5
3979,9,304,9,2,3,3,66,45,420,540,4,5
3980,12,580,13,1,3,3,68,86,0,300,3,5
3981,6,279,6,2,3,3,12,78,300,600,1,5
3982,2,181,2,2,3,1,6,58,420,540,4,5
3983,5,425,7,1,3,3,31,78,0,300,2,5
3984,3,489,4,1,3,2,49,14,180,300,1,5
3985,11,363,13,1,3,1,35,0,60,180,4,5
3986,4,521,6,1,3,1,71,27,180,300,1,5
3987,5,92,5,1,3,2,96,61,180,300,1,5
3988,14,348,15,1,3,2,99,46,60,180,4,5
3989,8,417,9,1,3,3,67,44,0,300,2,5
3990,2,206,2,2,3,2,50,76,300,420,4,5
3991,2,386,3,1,3,2,76,65,180,300,2,5
3992,12,69,12,1,3,2,58,73,180,300,3,5
3993,11,286,11,2,3,3,87,11,420,540,4,5
3994,11,23,11,1,3,3,22,86,60,180,3,5
3995,3,585,4,1,3,2,35,84,180,300,1,5
3996,10,198,10,2,3,2,38,51,420,540,2,5
3997,3,95,4,1,3,3,51,30,180,300,1,5
3998,11,68,12,2,3,3,29,42,420,540,3,5
3999,14,389,14,2,3,1,30,8,420,540,4,5
4000,4,507,5,1,3,3,73,60,60,180,1,5
4001,2,308,3,2,3,1,90,78,420,540,1,5
4002,11,497,13,1,3,2,28,88,180,300,4,5
4003,12,419,12,2,3,3,50,75,420,540,1,5
4004,5,1,6,1,3,2,3,78,0,300,2,5
4005,8,79,8,1,3,3,81,39,180,300,1,5
4006,13,201,15,2,3,1,100,72,0,300,2,5
4007,2,334,3,1,3,1,22,60,180,300,1,5
4008,12,459,14,2,3,2,70,31,60,180,3,5
4009,8,500,9,2,3,3,72,80,60,180,3,5
4010,11,254,11,2,3,3,55,2,420,540,4,5
4011,12,573,14,1,3,1,56,50,0,300,1,5
4012,3,223,3,2,3,2,6,4,300,420,4,5
4013,14,477,15,1,3,3,88,70,0,300,3,5
4014,13,509,14,1,3,2,81,50,180,300,3,5
4015,5,197,6,2,3,1,31,11,180,300,2,5
4016,1,167,2,1,3,1,88,61,60,180,1,5
4017,8,190,8,2,3,2,96,100,420,540,4,5
4018,9,129,10,1,3,1,100,59,180,300,4,5
4019,8,419,8,2,3,1,15,75,420,540,4,5
4020,1,214,1,2,3,1,99,65,300,420,4,5
4021,4,588,5,2,3,1,14,97,60,180,4,5
4022,4,538,6,1,3,3,68,13,180,300,2,5
4023,5,566,7,1,3,2,52,46,0,300,2,5
4024,8,585,9,1,3,2,19,18,60,180,3,5
4025,4,433,6,2,3,1,87,37,60,180,4,5
4026,2,294,3,2,3,1,34,25,180,300,2,5
4027,6,310,8,2,3,3,31,64,300,600,3,5
4028,6,561,7,2,3,1,4,12,60,180,3,5
4029,6,498,8,2,3,3,9,79,420,540,1,5
4030,2,484,3,1,3,3,32,8,180,300,2,5
4031,5,587,7,1,3,1,44,98,0,300,3,5
4032,5,534,7,1,3,3,1,85,0,300,4,5
4033,12,218,12,2,3,2,62,17,300,600,4,5
4034,1,35,1,1,3,3,97,59,60,180,3,5
4035,13,207,14,2,3,2,93,93,420,540,2,5
4036,11,539,12,1,3,2,46,8,60,180,1,5
4037,13,12,13,2,3,1,69,57,60,180,4,5
4038,7,191,8,2,3,2,51,86,180,300,4,5
4039,6,459,8,1,3,2,43,42,0,300,1,5
4040,13,340,13,2,3,3,82,12,420,540,3,5
4041,4,66,5,2,3,1,10,49,0,300,4,5
4042,10,209,10,2,3,2,53,22,420,540,1,5
4043,12,132,13,1,3,3,21,5,0,300,4,5
4044,13,457,15,2,3,1,77,56,420,540,1,5
4045,14,73,15,2,3,2,2,73,420,540,1,5
4046,11,349,11,2,3,2,90,100,420,540,2,5
4047,12,288,13,1,3,3,57,9,180,300,2,5
4048,14,341,14,2,3,3,49,36,420,540,3,5
4049,5,50,5,1,3,3,20,42,60,180,2,5
4050,2,80,2,2,3,2,72,56,180,300,2,5
4051,10,432,12,1,3,3,29,42,180,300,1,5
4052,11,224,12,1,3,2,10,47,180,300,1,5
4053,9,146,9,1,3,3,35,11,180,300,3,5
4054,12,237,13,1,3,3,33,10,60,180,2,5
4055,9,118,9,2,3,1,92,10,420,540,1,5
4056,4,303,4,2,3,3,84,81,420,540,2,5
4057,12,32,13,1,3,2,97,44,0,300,1,5
4058,4,87,4,1,3,1,57,2,180,300,4,5
4059,6,55,7,1,3,2,50,7,60,180,3,5
4060,14,385,15,1,3,3,66,36,60,180,3,5
4061,5,221,5,2,3,3,81,18,420,540,2,5
4062,5,269,5,2,3,3,49,68,420,540,4,5
4063,12,394,13,1,3,2,74,41,60,180,4,5
4064,1,174,1,1,3,1,85,10,180,300,4,5
4065,7,129,8,1,3,2,35,51,60,180,2,5
4066,1,329,2,2,3,3,16,55,180,300,4,5
4067,11,534,13,2,3,3,10,28,300,420,4,5
4068,8,10,8,2,3,1,75,84,60,180,4,5
4069,3,2,4,1,3,2,38,50,60,180,2,5
4070,5,298,6,1,3,1,31,98,180,300,1,5
4071,3,93,3,1,3,3,2,75,180,300,2,5
4072,7,549,8,1,3,2,41,52,60,180,1,5
4073,7,178,8,1,3,2,38,96,0,300,1,5
4074,1,562,2,1,3,1,38,85,0,300,1,5
4075,6,408,6,2,3,1,32,20,420,540,2,5
4076,8,192,9,2,3,2,67,59,0,300,4,5
4077,7,210,7,2,3,3,98,73,300,420,3,5
4078,13,522,14,1,3,1,72,65,0,300,2,5
4079,10,34,10,1,3,1,13,15,60,180,4,5
4080,7,223,7,2,3,2,54,48,300,420,1,5
4081,14,6,14,2,3,1,80,3,0,300,1,5
4082,13,367,14,2,3,3,96,74,420,540,4,5
4083,1,517,3,2,3,2,16,86,60,180,4,5
4084,1,413,2,1,3,2,30,2,60,180,3,5
4085,10,246,10,2,3,2,5,69,420,540,3,5
4086,1,201,1,2,3,1,73,58,420,540,3,5
4087,4,238,5,2,3,1,33,25,60,180,2,5
4088,7,425,8,1,3,2,97,95,0,300,2,5
4089,3,387,3,2,3,3,15,39,420,540,1,5
4090,7,254,8,1,3,1,77,79,180,300,2,5
4091,8,239,8,2,3,2,83,34,420,540,3,5
4092,5,106,5,1,3,3,88,51,180,300,1,5
4093,3,290,3,2,3,1,57,2,420,540,1,5
4094,10,203,10,2,3,3,23,42,420,540,1,5
4095,4,207,4,2,3,2,9,50,300,420,3,5
4096,3,363,3,2,3,2,89,79,420,540,2,5
4097,2,556,4,1,3,1,10,43,180,300,4,5
4098,1,60,1,1,3,1,14,11,180,300,3,5
4099,3,496,5,1,3,1,18,91,60,180,1,5
4100,14,441,15,1,3,3,80,56,180,300,1,5
4101,11,572,12,1,3,2,29,83,180,300,4,5
4102,12,331,12,2,3,1,83,19,420,540,2,5
4103,3,564,4,2,3,3,100,92,300,600,3,5
4104,1,103,1,1,3,3,58,17,180,300,1,5
4105,7,13,8,1,3,3,92,58,0,300,4,5
4106,2,220,3,1,3,2,83,52,180,300,2,5
4107,12,572,13,2,3,1,34,86,60,180,1,5
4108,14,207,15,1,3,3,28,61,0,300,1,5
4109,14,271,15,1,3,2,42,86,180,300,4,5
4110,1,240,1,2,3,1,49,74,300,420,2,5
4111,2,124,3,1,3,2,11,67,180,300,2,5
4112,1,441,2,2,3,2,68,4,180,300,4,5
4113,1,414,2,1,3,1,96,22,60,180,2,5
4114,4,570,6,2,3,2,15,87,180,300,3,5
4115,2,130,2,2,3,1,83,57,300,420,1,5
4116,2,232,2,2,3,1,88,89,300,420,3,5
4117,13,326,13,2,3,3,51,84,420,540,3,5
4118,5,356,6,1,3,2,86,82,60,180,4,5
4119,5,524,6,1,3,1,74,35,180,300,4,5
4120,12,554,13,1,3,2,9,99,60,180,3,5
4121,7,191,8,2,3,3,94,81,0,300,1,5
4122,14,133,15,1,3,2,91,93,180,300,2,5
4123,3,455,4,2,3,2,73,89,0,300,4,5
4124,9,443,11,2,3,1,40,94,60,180,2,5
4125,5,123,6,1,3,1,31,44,180,300,1,5
4126,2,248,2,2,3,1,90,92,420,540,1,5
4127,1,585,3,1,3,2,39,48,180,300,4,5
4128,3,233,3,2,3,3,1,77,300,420,3,5
4129,2,537,4,2,3,3,77,98,60,180,1,5
4130,14,472,15,1,3,2,1,88,60,180,1,5
4131,12,582,13,1,3,1,84,37,60,180,1,5
4132,7,45,8,1,3,1,76,17,180,300,1,5
4133,4,108,5,1,3,2,9,46,0,300,4,5
4134,5,234,6,1,3,3,33,72,180,300,3,5
4135,8,521,9,1,3,1,48,0,180,300,4,5
4136,2,447,4,1,3,2,0,41,60,180,3,5
4137,14,150,15,1,3,2,40,33,0,300,4,5
4138,8,137,8,1,3,2,28,44,180,300,4,5
4139,14,454,15,1,3,1,14,60,60,180,3,5
4140,10,514,11,1,3,2,13,24,180,300,1,5
4141,12,540,14,2,3,3,50,74,420,540,3,5
4142,8,167,9,1,3,3,90,68,0,300,3,5
4143,3,600,5,1,3,1,13,32,60,180,1,5
4144,2,0,4,1,3,2,10,63,0,300,4,5
4145,2,299,2,2,3,2,92,99,300,600,1,5
4146,10,66,10,1,3,1,15,84,180,300,1,5
4147,12,325,13,1,3,2,17,64,180,300,3,5
4148,13,411,14,1,3,2,63,60,0,300,3,5
4149,14,301,15,1,3,1,22,42,0,300,1,5
4150,3,232,3,2,3,3,84,55,300,420,4,5
4151,7,58,7,1,3,3,88,87,60,180,4,5
4152,4,16,5,1,3,2,2,100,0,300,3,5
4153,2,22,3,1,3,2,80,100,0,300,3,5
4154,11,185,11,2,3,1,28,71,300,420,3,5
4155,4,200,5,1,3,2,41,62,180,300,3,5
4156,14,70,14,1,3,3,3,71,180,300,4,5
4157,1,226,2,2,3,1,2,0,300,600,1,5
4158,11,195,11,2,3,3,94,17,300,420,1,5
4159,8,206,10,1,3,3,16,88,0,300,1,5
4160,5,356,6,2,3,1,78,65,60,180,3,5
4161,7,167,8,1,3,2,64,83,180,300,1,5
4162,13,72,14,2,3,1,22,2,300,420,3,5
4163,9,206,9,2,3,2,77,9,300,420,3,5
4164,1,64,1,1,3,1,99,39,180,300,3,5
4165,7,144,9,1,3,1,27,46,0,300,4,5
4166,2,77,2,1,3,1,75,99,180,300,4,5
4167,3,219,4,1,3,2,35,78,180,300,3,5
4168,14,401,15,1,3,1,22,71,180,300,1,5
4169,14,151,14,2,3,1,43,9,300,420,1,5
4170,6,476,8,1,3,3,28,77,60,180,4,5
4171,3,152,3,2,3,1,3,83,300,420,4,5
4172,1,283,1,2,3,2,47,65,420,540,3,5
4173,9,463,11,2,3,1,32,98,300,600,3,5
4174,7,222,8,1,3,1,99,15,0,300,2,5
4175,1,152,1,1,3,2,26,46,180,300,2,5
4176,8,214,8,2,3,1,55,66,420,540,2,5
4177,3,153,4,1,3,2,7,35,0,300,4,5
4178,1,23,1,2,3,2,15,9,60,180,2,5
4179,11,534,13,1,3,3,50,16,180,300,4,5
4180,14,521,16,1,3,1,66,14,180,300,1,5
4181,7,327,7,2,3,3,59,65,420,540,2,5
4182,2,161,2,1,3,3,78,28,180,300,1,5
4183,3,355,3,2,3,2,31,53,420,540,3,5
4184,9,298,10,1,3,3,61,83,0,300,2,5
4185,9,26,9,1,3,3,18,88,60,180,2,5
4186,13,114,13,1,3,2,24,18,180,300,1,5
4187,2,169,2,2,3,3,1,38,300,600,3,5
4188,10,98,10,2,3,3,61,72,420,540,4,5
4189,10,25,12,1,3,3,40,29,180,300,2,5
4190,1,468,3,1,3,1,25,85,0,300,3,5
4191,13,545,15,1,3,2,59,12,60,180,3,5
4192,5,565,6,1,3,2,17,14,60,180,3,5
4193,14,398,14,2,3,3,85,82,420,540,4,5
4194,2,484,3,1,3,3,18,52,60,180,4,5
4195,10,497,11,2,3,1,8,89,300,420,4,5
4196,4,83,6,2,3,1,93,80,180,300,2,5
4197,6,156,6,1,3,3,97,79,180,300,3,5
4198,2,145,3,1,3,2,65,93,60,180,3,5
4199,4,127,5,1,3,3,23,72,60,180,3,5
4200,9,566,10,1,3,1,63,76,180,300,3,5
4201,13,536,14,2,3,1,53,76,300,600,4,5
4202,13,508,14,1,3,3,90,34,0,300,3,5
4203,6,419,7,1,3,1,27,6,60,180,1,5
4204,12,168,13,1,3,2,79,48,60,180,4,5
4205,9,4,10,1,3,2,31,21,60,180,3,5
4206,2,471,4,1,3,3,83,43,180,300,2,5
4207,10,428,11,1,3,2,61,0,180,300,1,5
4208,1,511,2,2,3,3,51,44,60,180,3,5
4209,7,40,7,1,3,1,13,38,60,180,4,5
4210,6,314,7,1,3,3,49,78,180,300,2,5
4211,2,278,2,2,3,1,82,71,300,600,1,5
4212,12,139,12,2,3,3,38,67,300,420,3,5
4213,3,114,3,2,3,3,0,4,420,540,3,5
4214,5,96,5,2,3,2,44,93,420,540,1,5
4215,8,86,9,2,3,1,22,1,60,180,4,5
4216,6,81,6,1,3,1,32,94,180,300,4,5
4217,2,102,4,2,3,2,48,35,420,540,2,5
4218,12,152,12,1,3,1,89,70,180,300,2,5
4219,12,379,14,2,3,3,50,86,0,300,1,5
4220,11,517,13,1,3,3,33,67,180,300,2,5
4221,3,106,3,1,3,2,23,50,180,300,3,5
4222,8,97,8,2,3,2,62,97,300,420,3,5
4223,2,212,2,2,3,2,60,80,420,540,1,5
4224,2,501,3,1,3,2,19,73,180,300,3,5
4225,1,48,1,1,3,2,44,8,60,180,1,5
4226,7,235,7,2,3,3,29,23,300,420,2,5
4227,5,446,7,1,3,1,21,93,60,180,1,5
4228,1,433,3,1,3,2,23,96,60,180,1,5
4229,14,291,15,1,3,2,65,89,0,300,1,5
4230,11,226,11,2,3,3,13,56,420,540,3,5
4231,5,311,6,2,3,1,21,90,0,300,4,5
4232,9,223,9,2,3,2,88,95,300,600,4,5
4233,4,188,4,2,3,3,0,56,300,600,3,5
4234,3,504,4,1,3,2,61,63,60,180,2,5
4235,1,225,1,2,3,2,98,71,300,600,1,5
4236,8,256,9,1,3,1,96,4,180,300,2,5
4237,5,411,6,1,3,3,83,73,0,300,4,5
4238,5,181,5,2,3,3,23,99,420,540,2,5
4239,13,241,13,2,3,2,38,2,300,600,2,5
4240,9,108,9,1,3,3,93,46,180,300,2,5
4241,14,555,16,2,3,1,11,61,0,300,4,5
4242,9,135,9,2,3,1,61,84,300,600,1,5
4243,9,310,11,2,3,1,4,22,180,300,2,5
4244,1,283,1,2,3,3,24,43,420,540,3,5
4245,13,569,14,2,3,2,40,60,0,300,4,5
4246,1,324,1,2,3,3,69,40,420,540,2,5
4247,7,382,8,1,3,1,87,88,0,300,4,5
4248,10,121,10,2,3,3,2,52,180,300,4,5
4249,14,506,16,1,3,2,27,43,0,300,2,5
4250,8,34,9,1,3,1,57,40,0,300,4,5
4251,2,131,3,1,3,3,22,72,0,300,4,5
4252,7,219,8,1,3,1,70,83,180,300,3,5
4253,3,246,4,1,3,3,92,52,0,300,2,5
4254,7,328,7,2,3,2,8,25,420,540,2,5
4255,10,264,12,2,3,2,54,17,300,600,4,5
4256,7,4,8,1,3,1,87,62,60,180,2,5
4257,3,577,4,2,3,2,80,92,0,300,2,5
4258,11,419,12,2,3,1,7,76,300,600,1,5
4259,5,503,7,2,3,2,17,74,180,300,1,5
4260,14,274,14,2,3,3,40,62,300,600,2,5
4261,13,225,13,2,3,3,68,46,420,540,2,5
4262,7,409,8,2,3,2,88,52,180,300,4,5
4263,5,101,6,2,3,3,39,97,60,180,4,5
4264,12,137,12,1,3,1,76,62,180,300,4,5
4265,3,63,3,1,3,2,24,14,180,300,4,5
4266,11,483,12,1,3,3,22,84,60,180,4,5
4267,4,447,5,1,3,3,30,22,60,180,3,5
4268,12,450,14,1,3,2,78,23,180,300,2,5
4269,11,474,12,1,3,3,19,95,180,300,4,5
4270,4,130,4,1,3,2,62,7,180,300,3,5
4271,10,509,11,1,3,3,96,28,0,300,1,5
4272,2,500,3,2,3,2,73,93,420,540,4,5
4273,4,345,4,2,3,3,73,90,420,540,2,5
4274,4,488,5,2,3,1,96,3,420,540,3,5
4275,10,275,10,2,3,2,71,46,300,600,4,5
4276,4,91,5,2,3,3,54,20,60,180,1,5
4277,9,600,11,1,3,3,44,77,60,180,1,5
4278,14,582,16,1,3,3,64,49,60,180,4,5
4279,2,539,3,1,3,1,59,68,0,300,3,5
4280,14,508,16,2,3,2,28,64,60,180,2,5
4281,12,241,13,2,3,2,80,9,0,300,3,5
4282,1,2,2,1,3,1,68,84,180,300,3,5
4283,8,5,8,1,3,2,33,73,60,180,2,5
4284,12,215,12,2,3,2,57,39,300,420,4,5
4285,10,347,10,2,3,1,2,45,420,540,2,5
4286,4,484,5,2,3,2,36,7,420,540,3,5
4287,8,549,10,2,3,1,42,90,0,300,3,5
4288,1,45,1,2,3,2,61,10,420,540,4,5
4289,4,570,6,1,3,1,78,70,180,300,2,5
4290,14,267,14,2,3,1,97,81,300,420,3,5
4291,5,64,6,1,3,3,93,99,60,180,2,5
4292,10,344,10,2,3,1,40,0,420,540,2,5
4293,3,15,3,2,3,3,57,22,300,420,3,5
4294,2,184,2,2,3,3,46,83,420,540,3,5
4295,6,165,7,1,3,2,22,8,60,180,4,5
4296,9,575,11,2,3,3,1,70,180,300,2,5
4297,4,163,5,1,3,2,88,20,180,300,1,5
4298,4,264,4,2,3,1,26,11,300,600,1,5
4299,6,5,6,1,3,3,34,6,60,180,4,5
4300,13,303,13,2,3,2,46,3,420,540,2,5
4301,10,530,12,1,3,3,66,71,60,180,2,5
4302,2,425,4,1,3,2,74,84,0,300,1,5
4303,11,86,12,1,3,3,71,77,60,180,4,5
4304,2,137,2,2,3,1,40,16,420,540,3,5
4305,11,386,12,1,3,3,10,43,180,300,4,5
4306,8,400,8,2,3,2,72,79,420,540,1,5
4307,1,563,3,2,3,2,31,10,0,300,4,5
4308,12,52,13,2,3,2,57,65,300,600,2,5
4309,11,151,11,1,3,1,38,96,180,300,4,5
4310,11,546,13,2,3,3,32,3,300,600,3,5
4311,7,330,8,1,3,1,70,26,0,300,2,5
4312,4,3,5,2,3,3,59,75,180,300,2,5
4313,8,300,9,2,3,1,78,3,0,300,3,5
4314,6,20,6,1,3,3,0,95,60,180,2,5
4315,4,229,5,1,3,1,75,84,0,300,2,5
4316,4,584,6,2,3,3,44,1,60,180,4,5
4317,13,98,13,2,3,2,74,66,300,600,4,5
4318,7,247,9,1,3,1,48,79,60,180,1,5
4319,1,105,1,2,3,2,62,29,300,420,2,5
4320,11,235,12,2,3,2,74,94,60,180,1,5
4321,11,347,11,2,3,2,23,20,420,540,2,5
4322,6,235,6,2,3,3,60,39,420,540,2,5
4323,14,381,15,2,3,1,98,51,60,180,2,5
4324,11,31,11,1,3,2,23,51,60,180,1,5
4325,14,433,16,2,3,2,1,95,60,180,2,5
4326,1,170,1,2,3,3,50,76,180,300,1,5
4327,7,323,7,2,3,2,77,98,420,540,1,5
4328,2,567,3,1,3,1,95,46,60,180,4,5
4329,8,408,8,2,3,2,15,57,420,540,1,5
4330,2,71,2,2,3,1,92,22,300,600,1,5
4331,5,525,6,1,3,1,74,73,180,300,4,5
4332,4,519,6,1,3,2,38,40,180,300,2,5
4333,3,562,5,1,3,2,62,86,0,300,2,5
4334,1,129,2,1,3,2,13,63,180,300,3,5
4335,7,181,7,2,3,1,41,18,420,540,1,5
4336,12,71,13,2,3,3,20,3,420,540,1,5
4337,7,261,8,1,3,1,22,19,60,180,4,5
4338,2,97,2,2,3,1,90,44,180,300,3,5
4339,4,597,6,2,3,2,13,96,0,300,4,5
4340,14,334,14,2,3,1,10,94,420,540,4,5
4341,13,496,15,2,3,2,44,31,420,540,4,5
4342,4,334,5,2,3,2,8,21,0,300,3,5
4343,5,520,7,2,3,2,36,7,60,180,4,5
4344,1,33,2,1,3,3,88,58,0,300,3,5
4345,1,493,2,2,3,2,14,96,420,540,4,5
4346,9,104,9,2,3,3,60,27,420,540,3,5
4347,3,496,4,2,3,2,47,65,0,300,2,5
4348,7,226,7,2,3,1,13,100,300,600,3,5
4349,9,573,10,1,3,3,39,68,180,300,1,5
4350,3,147,4,2,3,2,53,10,300,420,2,5
4351,10,146,10,1,3,1,50,80,180,300,4,5
4352,13,344,14,2,3,3,26,92,300,420,4,5
4353,3,53,3,1,3,1,60,97,60,180,4,5
4354,14,367,14,2,3,1,11,46,420,540,2,5
4355,5,69,5,2,3,3,6,8,420,540,2,5
4356,14,301,14,2,3,2,18,30,420,540,1,5
4357,13,416,13,2,3,1,13,12,420,540,1,5
4358,1,371,2,2,3,2,79,15,420,540,3,5
4359,3,562,4,1,3,1,21,95,60,180,4,5
4360,12,497,13,1,3,1,69,28,180,300,1,5
4361,10,428,11,2,3,1,92,31,60,180,4,5
4362,14,385,14,2,3,2,95,6,420,540,2,5
4363,10,541,11,1,3,1,47,83,0,300,3,5
4364,1,511,3,1,3,2,35,56,180,300,1,5
4365,6,594,8,2,3,2,90,58,300,600,4,5
4366,13,323,13,2,3,1,17,1,420,540,2,5
4367,14,183,14,2,3,3,85,42,420,540,2,5
4368,5,217,6,1,3,3,41,25,0,300,1,5
4369,10,304,10,2,3,1,44,80,420,540,3,5
4370,9,45,9,1,3,3,3,97,60,180,1,5
4371,11,378,11,2,3,2,13,45,420,540,3,5
4372,11,324,11,2,3,2,57,80,420,540,1,5
4373,13,458,15,1,3,3,45,58,60,180,1,5
4374,12,174,12,1,3,1,83,42,180,300,1,5
4375,5,597,7,2,3,3,1,52,420,540,4,5
4376,9,426,10,1,3,1,40,18,0,300,2,5
4377,8,144,8,1,3,1,71,78,180,300,4,5
4378,11,315,11,2,3,3,100,38,420,540,2,5
4379,3,68,3,1,3,1,1,88,180,300,4,5
4380,13,54,13,1,3,2,85,33,60,180,1,5
4381,14,373,14,2,3,1,15,88,420,540,2,5
4382,4,516,6,1,3,2,33,51,60,180,4,5
4383,14,391,14,2,3,2,18,92,420,540,4,5
4384,5,492,6,1,3,1,42,35,60,180,3,5
4385,7,379,8,1,3,2,31,46,180,300,1,5
4386,1,218,1,2,3,2,82,56,300,600,4,5
4387,2,85,3,1,3,3,59,20,0,300,3,5
4388,14,506,16,1,3,1,86,8,60,180,1,5
4389,2,229,2,2,3,2,84,27,300,600,2,5
4390,12,235,12,2,3,2,56,85,420,540,3,5
4391,14,102,14,1,3,1,87,63,180,300,3,5
4392,7,100,7,2,3,3,25,63,420,540,1,5
4393,3,422,4,2,3,1,34,66,0,300,1,5
4394,12,431,14,1,3,3,59,38,0,300,1,5
4395,9,293,9,2,3,1,48,63,300,420,2,5
4396,13,342,13,2,3,2,93,90,420,540,3,5
