Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
1392,1,394,1,2,3,2,45,99,420,540,3,5
1393,3,205,3,2,3,2,64,83,300,420,2,5
1394,5,525,7,1,3,1,74,7,60,180,3,5
1395,2,82,2,2,3,2,32,67,180,300,3,5
1396,13,234,14,2,3,2,79,81,300,420,3,5
1397,6,317,7,1,3,2,56,34,60,180,1,5
1398,7,257,8,1,3,1,27,64,180,300,3,5
1399,2,403,3,2,3,1,16,100,180,300,4,5
1400,3,510,4,1,3,2,21,81,180,300,3,5
1401,2,320,2,2,3,2,1,99,420,540,1,5
1402,3,117,3,1,3,2,66,14,180,300,3,5
1403,7,118,7,1,3,1,43,92,180,300,3,5
1404,5,526,7,1,3,2,82,51,60,180,3,5
1405,9,149,9,1,3,2,7,47,180,300,1,5
1406,11,535,13,1,3,2,91,52,60,180,2,5
1407,6,66,6,1,3,1,93,58,180,300,3,5
1408,5,295,5,2,3,1,35,4,300,420,3,5
1409,6,220,7,2,3,1,93,18,300,600,1,5
1410,6,83,7,1,3,2,41,23,180,300,4,5
1411,11,246,11,2,3,2,51,79,420,540,3,5
1412,1,191,1,2,3,1,20,93,300,420,4,5
1413,8,145,8,1,3,1,79,98,180,300,2,5
1414,12,574,13,1,3,1,27,39,60,180,3,5
1415,14,211,14,2,3,2,35,7,420,540,2,5
1416,10,81,10,1,3,1,20,2,180,300,2,5
1417,3,183,4,1,3,2,23,82,180,300,2,5
1418,9,223,9,2,3,1,78,7,420,540,2,5
1419,2,485,3,2,3,2,20,80,0,300,3,5
1420,8,83,9,2,3,1,95,76,420,540,1,5
1421,12,118,13,1,3,2,59,83,60,180,3,5
1422,3,499,5,1,3,2,89,33,0,300,4,5
1423,9,493,10,2,3,1,51,43,420,540,1,5
1424,12,476,13,1,3,1,67,46,60,180,3,5
1425,9,138,10,1,3,2,42,40,60,180,4,5
1426,2,74,3,1,3,1,92,5,180,300,2,5
1427,1,339,3,2,3,1,9,67,300,420,4,5
1428,10,508,12,2,3,2,89,49,0,300,3,5
1429,9,114,11,2,3,2,87,42,420,540,1,5
1430,13,193,13,2,3,1,2,31,420,540,2,5
1431,8,339,9,1,3,2,49,54,180,300,4,5
1432,13,34,14,2,3,2,42,69,60,180,4,5
1433,14,353,14,2,3,2,31,78,420,540,4,5
1434,14,251,15,1,3,2,64,30,0,300,3,5
1435,2,160,2,1,3,1,54,43,180,300,4,5
1436,4,545,5,2,3,2,30,33,420,540,3,5
1437,14,479,15,2,3,1,89,58,300,420,4,5
1438,13,263,13,2,3,2,96,53,420,540,2,5
1439,10,564,12,1,3,1,51,40,180,300,1,5
1440,5,391,6,2,3,2,75,51,180,300,3,5
1441,2,125,2,1,3,1,57,17,180,300,3,5
1442,13,93,13,1,3,1,66,36,180,300,3,5
1443,9,482,10,1,3,2,45,97,60,180,4,5
1444,12,392,12,2,3,2,71,40,420,540,4,5
1445,11,432,12,2,3,2,19,28,60,180,2,5
1446,7,439,9,1,3,2,69,12,60,180,3,5
1447,7,489,9,2,3,2,73,62,60,180,3,5
1448,2,269,3,2,3,2,79,16,180,300,1,5
1449,8,196,8,2,3,1,26,6,420,540,3,5
1450,10,544,11,1,3,1,17,59,180,300,3,5
1451,4,39,5,1,3,2,29,60,180,300,1,5
1452,9,165,10,1,3,1,73,38,0,300,2,5
1453,8,47,8,2,3,1,99,88,0,300,4,5
1454,3,132,3,1,3,1,92,76,180,300,2,5
1455,8,165,8,1,3,1,9,85,180,300,2,5
1456,10,110,10,1,3,1,76,8,180,300,1,5
1457,1,118,1,1,3,2,13,96,180,300,1,5
1458,6,142,6,2,3,2,72,12,420,540,3,5
1459,4,228,5,1,3,2,97,59,60,180,3,5
1460,12,51,12,1,3,2,38,93,60,180,3,5
1461,7,71,7,2,3,2,88,20,300,600,4,5
1462,13,373,14,1,3,2,16,9,0,300,1,5
1463,4,374,5,1,3,2,62,16,180,300,2,5
1464,12,463,14,2,3,2,69,28,0,300,3,5
1465,6,391,7,1,3,1,12,8,180,300,2,5
1466,13,36,13,1,3,2,66,90,60,180,4,5
1467,4,354,4,2,3,1,62,90,420,540,1,5
1468,14,347,15,2,3,2,10,87,420,540,1,5
1469,10,287,11,2,3,2,47,6,180,300,2,5
1470,13,92,14,1,3,2,42,91,60,180,2,5
1471,11,181,11,2,3,2,17,28,300,420,4,5
1472,4,67,5,1,3,2,100,23,180,300,2,5
1473,11,446,12,1,3,2,0,45,0,300,4,5
1474,3,483,4,2,3,2,88,75,60,180,1,5
1475,7,462,9,2,3,1,57,61,420,540,2,5
1476,10,525,11,1,3,2,22,18,60,180,1,5
1477,13,382,14,1,3,1,21,13,0,300,4,5
1478,3,543,5,1,3,2,24,17,0,300,1,5
1479,7,88,8,1,3,1,20,89,0,300,3,5
1480,9,74,10,1,3,1,54,43,60,180,2,5
1481,7,298,7,2,3,2,69,22,300,600,3,5
1482,10,254,10,2,3,1,22,98,420,540,4,5
1483,12,569,13,1,3,1,54,80,180,300,3,5
1484,14,290,14,2,3,2,26,100,300,420,2,5
1485,12,21,12,1,3,1,69,35,60,180,2,5
1486,9,313,9,2,3,2,79,74,420,540,3,5
1487,4,452,6,1,3,1,18,46,0,300,3,5
1488,9,282,9,2,3,1,57,100,420,540,1,5
1489,5,463,7,1,3,1,43,81,180,300,2,5
1490,13,549,14,1,3,1,4,15,60,180,3,5
1491,13,385,13,2,3,1,22,18,420,540,3,5
1492,3,457,4,1,3,1,18,15,180,300,3,5
1493,13,218,13,2,3,1,54,72,300,420,2,5
1494,1,437,3,1,3,1,40,21,0,300,3,5
1495,10,195,10,2,3,1,86,91,300,600,2,5
1496,14,98,15,2,3,1,24,93,180,300,4,5
1497,11,14,11,1,3,2,78,60,60,180,3,5
1498,9,150,9,1,3,1,92,32,180,300,2,5
1499,6,243,7,1,3,1,44,46,180,300,2,5
1500,9,485,11,2,3,2,81,89,420,540,1,5
1501,8,370,9,1,3,1,67,65,0,300,3,5
1502,9,441,11,1,3,1,100,13,60,180,4,5
1503,4,477,6,1,3,2,73,56,60,180,1,5
1504,13,575,15,2,3,2,79,20,300,420,3,5
1505,6,194,7,1,3,1,1,48,180,300,3,5
1506,7,290,8,1,3,2,62,35,180,300,2,5
1507,6,469,7,1,3,2,83,3,60,180,2,5
1508,7,354,8,1,3,2,86,72,0,300,2,5
1509,4,501,6,1,3,1,23,67,60,180,1,5
1510,4,8,4,2,3,2,49,52,60,180,3,5
1511,10,177,10,1,3,2,65,11,180,300,4,5
1512,9,102,9,1,3,1,78,95,180,300,1,5
1513,1,324,1,2,3,2,98,63,420,540,3,5
1514,14,100,14,1,3,2,89,25,180,300,1,5
1515,1,106,1,1,3,2,84,54,180,300,1,5
1516,9,22,10,2,3,1,41,15,0,300,2,5
1517,10,337,10,2,3,2,68,9,420,540,1,5
1518,14,400,15,1,3,2,98,76,60,180,3,5
1519,10,118,10,2,3,1,92,80,420,540,3,5
1520,12,190,12,2,3,2,18,78,300,600,3,5
1521,9,330,10,2,3,1,31,7,60,180,4,5
1522,11,344,13,1,3,2,21,82,180,300,3,5
1523,7,506,9,2,3,2,84,33,60,180,2,5
1524,8,270,9,1,3,2,45,56,180,300,3,5
1525,13,320,13,2,3,1,97,36,420,540,1,5
1526,13,27,13,1,3,2,84,73,60,180,1,5
1527,1,397,1,2,3,2,36,38,420,540,3,5
1528,2,316,2,2,3,2,92,10,420,540,3,5
1529,3,98,3,2,3,2,77,76,180,300,4,5
1530,12,588,14,1,3,1,88,90,0,300,2,5
1531,3,104,3,1,3,2,15,11,180,300,2,5
1532,3,409,3,2,3,2,41,18,420,540,4,5
1533,7,80,7,1,3,1,42,66,180,300,2,5
1534,9,400,9,2,3,2,52,62,420,540,4,5
1535,14,375,14,2,3,1,41,19,420,540,2,5
1536,6,181,7,2,3,2,23,96,60,180,4,5
1537,8,193,9,1,3,2,32,47,60,180,1,5
1538,5,263,6,2,3,2,65,45,60,180,3,5
1539,3,171,3,2,3,1,23,49,420,540,3,5
1540,3,175,3,1,3,1,88,45,180,300,3,5
1541,2,142,2,2,3,2,99,2,420,540,3,5
1542,4,562,6,1,3,2,97,6,0,300,2,5
1543,8,579,10,1,3,1,93,9,180,300,2,5
1544,11,403,12,1,3,2,18,86,0,300,1,5
1545,7,109,7,2,3,2,23,62,300,600,3,5
1546,3,273,3,2,3,2,58,12,300,600,3,5
1547,14,170,14,2,3,1,13,3,420,540,2,5
1548,5,514,7,1,3,1,22,57,180,300,3,5
1549,10,82,10,1,3,2,59,51,180,300,3,5
1550,2,534,3,1,3,1,22,16,60,180,3,5
1551,10,441,11,1,3,2,94,84,180,300,4,5
1552,3,76,3,2,3,1,51,35,180,300,2,5
1553,13,401,13,2,3,2,8,93,420,540,1,5
1554,8,212,8,2,3,1,94,0,300,420,1,5
1555,10,482,11,2,3,1,11,68,60,180,1,5
1556,12,178,12,1,3,2,48,64,180,300,1,5
1557,13,440,14,1,3,2,88,76,180,300,4,5
1558,12,31,12,1,3,2,30,80,60,180,1,5
1559,8,303,8,2,3,1,52,62,420,540,3,5
1560,8,169,8,2,3,2,50,57,300,600,2,5
1561,5,63,5,1,3,2,54,27,180,300,1,5
1562,12,431,14,2,3,2,32,8,60,180,3,5
1563,1,450,3,2,3,1,34,100,300,600,3,5
1564,12,265,12,2,3,2,68,13,300,420,3,5
1565,8,375,8,2,3,1,88,30,420,540,3,5
1566,5,420,6,1,3,2,34,2,180,300,3,5
1567,6,58,7,2,3,2,7,35,300,600,2,5
1568,12,531,13,1,3,1,35,51,60,180,3,5
1569,3,423,5,1,3,1,36,17,0,300,2,5
1570,6,223,8,2,3,1,82,22,300,420,3,5
1571,13,581,15,2,3,1,88,47,180,300,1,5
1572,4,50,4,2,3,2,18,63,300,600,3,5
1573,3,285,3,2,3,2,29,35,420,540,2,5
1574,6,272,7,1,3,1,78,24,180,300,2,5
1575,2,548,3,2,3,2,12,45,60,180,4,5
1576,4,115,4,1,3,2,18,25,180,300,3,5
1577,9,121,9,1,3,1,59,11,180,300,1,5
1578,9,492,11,2,3,2,100,66,0,300,1,5
1579,2,273,3,2,3,2,22,27,300,600,4,5
1580,4,55,4,1,3,2,7,74,60,180,1,5
1581,9,94,9,1,3,2,40,92,180,300,1,5
1582,6,388,7,1,3,2,29,38,0,300,4,5
1583,8,327,8,2,3,2,22,81,420,540,3,5
1584,6,577,7,1,3,1,98,32,0,300,3,5
1585,14,313,15,1,3,1,72,66,60,180,2,5
1586,14,505,15,1,3,2,11,83,60,180,3,5
1587,12,234,13,1,3,2,35,83,180,300,1,5
1588,7,139,7,1,3,2,44,11,180,300,3,5
1589,10,217,10,2,3,1,49,94,300,600,4,5
1590,2,96,2,1,3,1,51,69,180,300,4,5
1591,11,65,11,1,3,2,44,64,180,300,1,5
1592,8,526,10,1,3,2,95,91,60,180,4,5
1593,11,57,11,1,3,2,100,96,60,180,4,5
1594,5,379,5,2,3,2,66,47,420,540,1,5
1595,12,334,12,2,3,1,48,58,420,540,4,5
1596,1,240,2,2,3,2,100,54,60,180,1,5
1597,14,4,14,1,3,2,37,50,60,180,1,5
1598,14,400,15,1,3,1,44,18,180,300,3,5
1599,1,258,1,2,3,2,69,90,300,420,1,5
1600,5,479,6,1,3,2,9,38,0,300,2,5
1601,14,553,15,2,3,2,99,44,300,420,4,5
1602,13,165,14,2,3,1,4,47,0,300,2,5
1603,11,562,13,2,3,1,46,87,60,180,3,5
1604,10,78,10,1,3,2,94,52,180,300,4,5
1605,5,329,6,2,3,2,65,26,300,600,4,5
1606,1,276,1,2,3,2,19,25,300,600,1,5
1607,3,559,4,1,3,2,42,62,60,180,2,5
1608,10,427,12,2,3,2,0,13,60,180,4,5
1609,5,462,6,1,3,2,97,3,0,300,2,5
1610,6,331,7,2,3,2,16,60,180,300,1,5
1611,4,95,4,2,3,1,83,60,300,420,3,5
1612,6,595,7,1,3,1,27,65,0,300,3,5
1613,8,210,9,1,3,2,15,100,60,180,1,5
1614,14,15,14,1,3,1,30,38,60,180,3,5
1615,9,310,10,1,3,2,10,67,0,300,1,5
1616,1,131,1,1,3,2,69,63,180,300,4,5
1617,6,299,6,2,3,1,81,51,300,420,3,5
1618,8,458,9,1,3,1,33,11,180,300,1,5
1619,13,248,13,2,3,2,55,79,300,600,4,5
1620,5,439,7,1,3,1,28,17,60,180,4,5
1621,12,134,12,2,3,2,0,82,420,540,2,5
1622,2,446,4,2,3,2,79,81,180,300,1,5
1623,5,132,6,1,3,1,52,17,0,300,4,5
1624,10,338,10,2,3,1,90,20,420,540,2,5
1625,9,67,9,2,3,2,90,6,180,300,3,5
1626,6,553,7,1,3,2,15,51,60,180,4,5
1627,7,273,7,2,3,2,36,49,420,540,2,5
1628,4,422,6,1,3,1,8,23,60,180,1,5
1629,3,333,4,2,3,1,18,40,0,300,2,5
1630,14,103,14,1,3,1,94,75,180,300,2,5
1631,7,137,8,2,3,2,51,12,0,300,1,5
1632,3,523,5,2,3,2,88,11,420,540,1,5
1633,4,90,5,2,3,1,44,19,0,300,4,5
1634,3,455,5,1,3,1,11,25,180,300,4,5
1635,9,17,9,1,3,2,66,39,60,180,4,5
1636,5,518,7,1,3,2,39,4,60,180,1,5
1637,4,555,6,2,3,2,51,58,420,540,4,5
1638,3,531,4,1,3,2,35,69,60,180,1,5
1639,12,467,13,1,3,2,26,94,0,300,4,5
1640,6,359,7,1,3,1,37,49,60,180,4,5
1641,6,491,8,1,3,1,35,74,180,300,4,5
1642,2,354,3,1,3,2,88,12,0,300,2,5
1643,13,293,13,2,3,1,65,5,420,540,2,5
1644,3,500,4,2,3,1,85,82,0,300,4,5
1645,12,111,12,2,3,1,51,89,180,300,2,5
1646,6,183,6,2,3,1,28,49,300,600,3,5
1647,10,210,11,1,3,1,24,92,60,180,3,5
1648,7,76,7,1,3,2,9,4,180,300,3,5
1649,10,2,10,2,3,2,0,24,0,300,3,5
1650,5,421,6,1,3,2,30,78,180,300,1,5
1651,1,542,3,1,3,1,36,63,180,300,4,5
1652,6,202,7,1,3,1,70,8,60,180,2,5
1653,11,561,12,1,3,1,47,11,180,300,1,5
1654,6,116,6,1,3,2,24,58,180,300,4,5
1655,9,217,10,2,3,1,3,73,180,300,1,5
1656,1,100,1,2,3,2,94,69,180,300,4,5
1657,7,347,7,2,3,2,100,65,420,540,3,5
1658,3,120,3,1,3,1,95,51,180,300,4,5
1659,7,455,8,2,3,2,66,72,420,540,3,5
1660,8,17,9,2,3,1,31,47,180,300,2,5
1661,10,0,10,1,3,2,97,57,60,180,3,5
1662,11,99,11,1,3,2,27,55,180,300,4,5
1663,3,465,5,2,3,1,71,31,0,300,2,5
1664,1,90,1,1,3,1,56,31,180,300,2,5
1665,4,519,5,1,3,1,42,78,180,300,3,5
1666,6,129,6,1,3,2,90,77,180,300,4,5
1667,3,539,4,1,3,2,9,65,60,180,3,5
1668,11,268,12,2,3,2,86,45,180,300,2,5
1669,2,314,2,2,3,1,33,48,420,540,2,5
1670,11,520,13,1,3,2,37,19,180,300,1,5
1671,14,201,15,2,3,1,47,23,420,540,1,5
1672,9,24,9,2,3,2,17,11,60,180,1,5
1673,2,397,3,1,3,1,44,2,180,300,1,5
1674,5,546,6,2,3,2,61,50,300,420,1,5
1675,4,559,6,2,3,2,90,24,60,180,1,5
1676,9,527,11,2,3,2,54,83,420,540,4,5
1677,3,7,4,1,3,2,78,4,180,300,3,5
1678,4,418,5,1,3,2,11,39,60,180,1,5
1679,5,495,7,2,3,1,41,5,0,300,1,5
1680,7,295,7,2,3,1,83,38,300,420,1,5
1681,6,345,6,2,3,2,6,51,420,540,2,5
1682,12,429,13,1,3,1,81,33,180,300,2,5
1683,9,427,10,2,3,2,15,85,60,180,3,5
1684,13,462,15,1,3,1,100,42,180,300,3,5
1685,13,399,14,2,3,1,26,4,300,420,3,5
1686,3,284,3,2,3,1,71,12,420,540,4,5
1687,11,120,11,2,3,2,76,97,300,420,3,5
1688,10,262,10,2,3,1,33,44,420,540,1,5
1689,2,342,2,2,3,1,84,62,420,540,3,5
1690,3,109,3,1,3,1,1,99,180,300,3,5
1691,10,458,12,2,3,1,24,1,300,600,1,5
1692,10,512,11,2,3,2,62,51,0,300,3,5
1693,7,555,9,1,3,2,39,52,0,300,4,5
1694,12,582,14,1,3,1,74,9,180,300,3,5
1695,13,199,14,1,3,2,43,62,0,300,3,5
1696,10,120,11,1,3,1,98,96,180,300,2,5
1697,1,476,2,1,3,1,65,18,60,180,4,5
1698,14,126,15,2,3,2,42,55,300,600,4,5
1699,4,272,4,2,3,1,91,83,300,600,4,5
1700,14,199,14,2,3,2,30,85,300,600,2,5
1701,11,378,11,2,3,1,49,31,420,540,3,5
1702,11,530,12,1,3,2,7,90,180,300,1,5
1703,2,436,4,1,3,1,68,37,0,300,2,5
1704,5,437,7,1,3,1,0,1,0,300,1,5
1705,11,479,13,1,3,1,39,68,60,180,3,5
1706,11,16,11,2,3,2,5,44,0,300,3,5
1707,1,241,2,1,3,1,69,17,0,300,3,5
1708,9,109,9,1,3,2,67,61,180,300,2,5
1709,7,398,7,2,3,2,21,23,420,540,4,5
1710,3,400,4,2,3,1,82,82,0,300,4,5
1711,4,365,4,2,3,1,72,35,420,540,1,5
1712,4,589,5,2,3,2,55,1,420,540,2,5
1713,12,163,12,1,3,1,24,21,180,300,1,5
1714,3,275,3,2,3,1,47,8,300,420,1,5
1715,8,303,9,1,3,2,30,46,180,300,1,5
1716,5,259,5,2,3,2,93,19,300,600,4,5
1717,10,94,11,1,3,1,74,81,180,300,4,5
1718,6,495,7,2,3,1,43,61,60,180,2,5
1719,7,552,8,1,3,1,18,0,60,180,1,5
1720,5,396,6,1,3,1,13,74,0,300,1,5
1721,2,524,4,1,3,1,91,80,180,300,2,5
1722,1,139,2,1,3,2,65,6,0,300,2,5
1723,13,387,13,2,3,2,45,27,420,540,1,5
1724,12,102,12,2,3,1,83,13,420,540,1,5
1725,2,190,2,2,3,2,26,93,300,600,3,5
1726,14,152,14,2,3,1,78,64,420,540,4,5
1727,5,263,5,2,3,2,42,12,420,540,3,5
1728,10,201,10,2,3,2,43,86,420,540,3,5
1729,11,390,11,2,3,2,57,15,420,540,4,5
1730,2,491,3,2,3,2,96,71,300,420,2,5
1731,1,210,1,2,3,1,55,61,300,420,4,5
1732,12,201,12,2,3,2,0,41,420,540,2,5
1733,13,483,14,2,3,1,81,59,300,600,3,5
1734,14,367,15,2,3,1,31,42,60,180,4,5
1735,9,428,10,2,3,2,88,54,420,540,4,5
1736,2,298,2,2,3,2,82,37,300,420,2,5
1737,2,508,4,1,3,1,55,80,60,180,1,5
1738,8,65,8,2,3,2,78,10,300,600,4,5
1739,12,92,12,1,3,2,32,15,180,300,4,5
1740,13,524,15,1,3,1,68,23,0,300,4,5
1741,14,361,14,2,3,1,6,4,420,540,4,5
1742,8,47,9,1,3,2,39,42,0,300,1,5
1743,2,327,3,1,3,2,45,34,180,300,1,5
1744,9,271,10,1,3,2,95,0,180,300,2,5
1745,11,470,13,2,3,1,92,20,180,300,2,5
1746,1,267,1,2,3,1,94,30,300,420,4,5
1747,10,380,10,2,3,2,5,28,420,540,3,5
1748,11,397,11,2,3,2,70,57,420,540,2,5
1749,7,24,7,1,3,2,47,11,60,180,3,5
1750,2,182,2,2,3,1,51,64,420,540,1,5
1751,1,137,1,1,3,1,64,64,180,300,1,5
1752,3,568,5,2,3,2,81,16,0,300,2,5
1753,5,512,7,2,3,2,5,7,420,540,3,5
1754,13,590,14,1,3,2,5,15,0,300,2,5
1755,9,109,9,1,3,1,80,97,180,300,1,5
1756,14,398,14,2,3,1,53,13,420,540,2,5
1757,4,265,4,2,3,1,60,50,420,540,3,5
1758,12,370,13,1,3,1,11,42,180,300,4,5
1759,14,119,15,1,3,1,82,95,0,300,3,5
1760,9,35,10,1,3,2,62,66,60,180,4,5
1761,2,72,3,1,3,2,56,31,0,300,3,5
1762,4,45,4,1,3,2,80,41,60,180,3,5
1763,8,392,9,2,3,2,43,5,420,540,3,5
1764,10,542,12,1,3,1,16,97,0,300,3,5
1765,8,533,9,2,3,1,23,56,60,180,3,5
1766,12,179,12,2,3,2,72,97,420,540,2,5
1767,3,94,3,1,3,1,40,52,180,300,1,5
1768,11,164,13,2,3,2,30,95,300,420,1,5
1769,7,24,7,1,3,2,80,86,60,180,3,5
1770,12,27,12,1,3,2,38,0,60,180,1,5
1771,14,463,16,1,3,1,23,18,0,300,3,5
1772,6,394,6,2,3,2,100,55,420,540,1,5
1773,6,291,6,2,3,1,67,76,300,600,1,5
1774,3,273,3,2,3,2,27,31,300,600,1,5
1775,4,343,4,2,3,2,18,12,420,540,1,5
1776,3,182,3,2,3,2,67,74,300,420,1,5
1777,6,493,7,1,3,1,57,31,180,300,3,5
1778,9,563,10,1,3,2,53,1,0,300,3,5
1779,2,103,3,1,3,2,41,33,180,300,2,5
1780,13,461,15,1,3,2,55,83,0,300,2,5
1781,14,190,14,2,3,1,49,91,300,420,4,5
1782,12,262,12,2,3,2,43,50,300,600,2,5
1783,2,278,2,2,3,1,81,38,420,540,2,5
1784,2,457,3,1,3,2,26,44,0,300,3,5
1785,14,178,14,1,3,2,32,30,180,300,1,5
1786,5,595,7,2,3,1,4,30,180,300,1,5
1787,7,418,8,1,3,1,48,46,180,300,1,5
1788,3,553,5,2,3,2,54,76,0,300,1,5
1789,9,120,10,1,3,2,13,52,60,180,3,5
1790,2,27,3,1,3,2,69,50,60,180,4,5
1791,8,262,9,2,3,1,42,40,60,180,4,5
1792,2,69,3,2,3,1,59,2,0,300,1,5
1793,14,195,14,2,3,1,37,95,300,600,3,5
1794,6,254,6,2,3,2,40,20,420,540,4,5
1795,6,108,6,1,3,2,51,29,180,300,3,5
1796,6,445,8,2,3,2,2,5,300,420,3,5
1797,11,542,13,2,3,1,40,67,180,300,2,5
1798,11,369,11,2,3,1,80,72,420,540,1,5
1799,7,93,8,2,3,1,58,54,420,540,3,5
1800,5,20,5,1,3,2,95,2,60,180,3,5
1801,5,270,5,2,3,2,93,84,300,600,2,5
1802,4,546,5,1,3,2,56,67,180,300,4,5
1803,12,5,12,1,3,1,7,88,60,180,4,5
1804,12,94,12,1,3,1,49,8,180,300,2,5
1805,9,226,9,2,3,2,24,54,300,420,4,5
1806,11,441,13,2,3,1,29,20,300,600,4,5
1807,14,567,15,1,3,2,76,68,0,300,4,5
1808,13,583,15,1,3,2,21,53,60,180,2,5
1809,1,67,2,2,3,2,97,68,0,300,2,5
1810,8,394,9,1,3,2,26,100,60,180,3,5
1811,1,207,2,1,3,1,7,63,180,300,3,5
1812,4,81,4,1,3,2,2,40,180,300,2,5
1813,7,521,8,1,3,1,41,45,0,300,3,5
1814,4,223,4,2,3,2,54,85,300,420,3,5
1815,13,215,14,2,3,1,99,20,420,540,1,5
1816,3,353,3,2,3,1,13,22,420,540,4,5
1817,3,398,3,2,3,1,53,9,420,540,4,5
1818,12,464,13,1,3,1,11,81,180,300,2,5
1819,5,134,6,2,3,2,62,98,180,300,3,5
1820,10,198,11,1,3,2,8,81,60,180,3,5
1821,3,389,3,2,3,2,80,16,420,540,1,5
1822,11,282,11,2,3,1,10,79,300,600,3,5
1823,13,101,13,1,3,1,48,14,180,300,2,5
1824,4,489,6,1,3,1,62,76,0,300,1,5
1825,12,263,13,2,3,1,71,9,180,300,1,5
1826,3,536,4,1,3,2,20,95,0,300,4,5
1827,3,39,3,2,3,2,52,93,0,300,1,5
1828,2,397,2,2,3,2,66,97,420,540,2,5
1829,14,0,14,1,3,1,97,95,60,180,2,5
1830,12,174,12,2,3,2,31,49,300,600,2,5
1831,12,51,13,1,3,2,64,31,60,180,4,5
1832,3,336,3,2,3,2,55,8,420,540,2,5
1833,4,42,5,1,3,1,89,21,0,300,4,5
1834,10,536,12,1,3,2,67,40,60,180,3,5
1835,14,252,14,2,3,2,68,32,420,540,1,5
1836,14,469,15,1,3,2,60,14,180,300,1,5
1837,5,564,6,2,3,1,90,33,420,540,4,5
1838,5,17,5,2,3,2,39,44,300,420,3,5
1839,7,348,9,1,3,2,100,32,180,300,2,5
1840,1,67,2,1,3,1,57,43,180,300,2,5
1841,6,77,6,2,3,2,66,80,300,420,1,5
1842,10,286,10,2,3,2,46,86,420,540,3,5
1843,11,85,12,1,3,1,46,1,60,180,1,5
1844,5,368,5,2,3,1,55,0,420,540,1,5
1845,12,343,13,1,3,1,10,12,180,300,3,5
1846,5,512,6,1,3,2,85,57,180,300,1,5
1847,4,553,5,2,3,2,45,87,0,300,2,5
1848,9,158,10,1,3,2,31,58,180,300,3,5
1849,8,294,8,2,3,2,99,42,300,420,4,5
1850,4,76,5,2,3,2,18,1,420,540,4,5
1851,9,132,9,1,3,2,63,16,180,300,3,5
1852,3,364,3,2,3,1,7,38,420,540,4,5
1853,13,366,13,2,3,1,36,77,420,540,4,5
1854,7,483,9,1,3,1,68,36,60,180,3,5
1855,7,143,8,2,3,1,8,5,60,180,3,5
1856,11,120,11,2,3,1,57,76,420,540,1,5
1857,3,549,5,2,3,2,3,30,300,600,1,5
1858,1,309,1,2,3,1,9,73,420,540,1,5
1859,12,465,14,1,3,2,37,84,60,180,3,5
1860,8,188,9,1,3,2,89,11,60,180,4,5
1861,9,119,10,1,3,1,100,20,0,300,2,5
1862,7,200,7,2,3,2,41,26,420,540,4,5
1863,5,124,5,2,3,2,8,3,420,540,2,5
1864,1,505,3,1,3,1,38,14,0,300,2,5
1865,5,357,5,2,3,1,37,39,420,540,4,5
1866,10,213,10,2,3,1,98,27,300,600,3,5
1867,1,182,2,1,3,2,97,58,0,300,2,5
1868,14,269,14,2,3,1,99,91,300,420,3,5
1869,3,129,4,1,3,1,75,100,60,180,2,5
1870,2,433,3,2,3,1,100,99,180,300,4,5
1871,13,238,14,1,3,2,56,74,180,300,2,5
1872,9,254,9,2,3,2,85,64,420,540,2,5
1873,3,374,3,2,3,2,85,22,420,540,4,5
1874,1,75,1,1,3,1,22,47,180,300,1,5
1875,10,205,11,1,3,2,68,75,0,300,2,5
1876,11,148,11,1,3,2,32,49,180,300,1,5
1877,2,355,2,2,3,2,90,78,420,540,2,5
1878,1,510,2,2,3,2,28,80,0,300,2,5
1879,3,335,3,2,3,1,32,11,420,540,1,5
1880,1,281,2,1,3,1,20,75,180,300,3,5
1881,7,535,9,1,3,2,51,14,180,300,2,5
1882,8,61,8,2,3,1,86,25,300,600,4,5
1883,13,197,13,2,3,2,54,75,420,540,2,5
1884,10,430,11,2,3,2,54,38,0,300,1,5
1885,3,491,4,2,3,1,43,39,420,540,4,5
1886,13,4,15,2,3,1,77,28,300,420,3,5
1887,12,505,14,1,3,2,34,23,0,300,2,5
1888,7,103,8,1,3,1,44,60,0,300,4,5
1889,8,386,8,2,3,2,4,32,420,540,1,5
1890,12,591,13,2,3,2,13,26,60,180,1,5
1891,12,407,12,2,3,1,53,57,420,540,1,5
1892,11,516,13,1,3,1,54,51,180,300,2,5
1893,10,131,10,1,3,2,43,53,180,300,4,5
1894,10,489,12,1,3,1,31,44,180,300,3,5
1895,8,76,9,1,3,1,51,27,180,300,2,5
1896,10,519,11,1,3,1,25,77,60,180,2,5
1897,5,382,6,2,3,1,86,51,60,180,3,5
1898,8,587,10,2,3,1,40,13,420,540,2,5
1899,8,71,9,2,3,1,94,36,300,600,2,5
1900,6,222,6,2,3,2,70,20,420,540,1,5
1901,11,118,12,1,3,2,91,87,60,180,4,5
1902,5,452,6,1,3,1,26,71,60,180,3,5
1903,1,369,1,2,3,1,32,56,420,540,4,5
1904,4,404,4,2,3,2,55,68,420,540,1,5
1905,10,359,12,2,3,1,52,77,60,180,2,5
1906,12,579,13,2,3,1,36,59,0,300,2,5
1907,6,417,6,2,3,2,28,37,420,540,4,5
